Application:, Trigno Discover (2.0.1.3),,,,,,,,,,,,,,
Date/Time:, 01-10-2025 10:15:06,,,,,,,,,,,,,,
Collection Length (seconds):,2.997,,,,,,,,,,,,,,
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873),  Gastrocnemius right (85873)
0.0116379,-0.16905760313555923,0.0116379,0.0037475647229537994,0.0116379,-0.05175900136760546,0.0116379,-0.04739613758053983,0.0116379,0.011442272887647634,0.0116379,-0.011951210508652915,0.0116379,-0.038653767502634724,0.0116379,-0.0164609203551175
0.0121034,-0.022189784314288752,0.0121034,0.01472049269011686,0.0121034,0.0036530204695977724,0.0121034,0.017267551955784208,0.0121034,0.0008234895702718632,0.0121034,-0.000804580053495338,0.0121034,-0.008950112948885406,0.0121034,-0.006380093691069104
0.012569,-0.003386159102612683,0.012569,0.019317224444415963,0.012569,-0.027451050916659468,0.012569,-0.014430588519806982,0.012569,-0.011597755271533314,0.012569,-0.027672726486214588,0.012569,-0.009689905763801585,0.012569,0.036594701027756096
0.0130345,-0.03555182744228452,0.0130345,0.017777447227231298,0.0130345,-0.18876371379109463,0.0130345,-0.0401065933762965,0.0130345,-0.020531382540786677,0.0130345,-0.01839163081054379,0.0130345,-0.00501216474196957,0.0130345,-0.0026125210954617605
0.0135,-0.04847232885807929,0.0135,0.02473832365662401,0.0135,-0.023728896772482855,0.0135,-0.02654061480375192,0.0135,-0.006364499735413484,0.0135,-0.02580951544244669,0.0135,0.004464612731482527,0.0135,-0.04632200450144368
0.0139655,-0.03644480298166522,0.0139655,0.024839155363453366,0.0139655,-0.018602504325522722,0.0139655,-0.00919307761534455,0.0139655,-0.0580778742117083,0.0139655,-0.030139883366005062,0.0139655,-0.006565359917544816,0.0139655,0.004178784319149528
0.014431,-0.02868082695071305,0.014431,0.01613907011001819,0.014431,-0.02218746290847158,0.014431,-0.021837661342913896,0.014431,0.03961528272557922,0.014431,-0.12398216494519744,0.014431,-0.0017328316967935569,0.014431,0.006213226955356723
0.0148966,-0.02719008732762232,0.0148966,0.02015503666335586,0.0148966,-0.028864498757495072,0.0148966,-0.010489210236367383,0.0148966,-0.011708758097757252,0.0148966,-0.012725918102671218,0.0148966,-0.01358604606885859,0.0148966,0.007906058425854836
0.0153621,-0.029945209166488115,0.0153621,0.020407558239975462,0.0153621,-0.02608394891111362,0.0153621,-0.012885218698130661,0.0153621,-0.020165759813955113,0.0153621,-0.031324025401978144,0.0153621,-0.01163067894955917,0.0153621,-0.006745286757050911
0.0158276,-0.025501530377070803,0.0158276,0.019470077868422205,0.0158276,-0.02366757642675985,0.0158276,-0.017618722764958683,0.0158276,-0.007168395700710023,0.0158276,-0.023754184864269043,0.0158276,-0.006103706053513517,0.0158276,-0.0340288617506476
0.0162931,-0.021788557926395676,0.0162931,0.01904426147326432,0.0162931,-0.022310976608814738,0.0162931,0.0016657695649646954,0.0162931,-0.0006069036275680505,0.0162931,0.0004345101330769025,0.0162931,-0.005190295425372905,0.0162931,-0.008977343840437376
0.0167586,-0.028023636202124582,0.0167586,0.021852293123639246,0.0167586,-0.030955465794268073,0.0167586,-0.013574962200352914,0.0167586,-0.01359846789417383,0.0167586,-0.05099337628089511,0.0167586,-0.007687816933053404,0.0167586,-0.014642321567238345
0.0172241,0.0008379762076664323,0.0172241,0.05123529927532111,0.0172241,-0.03608676724246309,0.0172241,-0.00474975133190447,0.0172241,0.01452215314549451,0.0172241,-0.04387364877112051,0.0172241,-0.036280271284238705,0.0172241,-0.020553879350807974
0.0176897,-0.023969773811100895,0.0176897,0.021879844222636002,0.0176897,0.3508686971104871,0.0176897,-0.05674828231065757,0.0176897,0.008828833064885019,0.0176897,-0.01678725474697794,0.0176897,-0.014353526116606258,0.0176897,-0.002168664405402798
0.0181552,-0.03080066070522539,0.0181552,0.019549369159530292,0.0181552,-0.02894293774602012,0.0181552,-0.004494737430057971,0.0181552,-0.01685328297218013,0.0181552,-0.03346321418231744,0.0181552,-0.006457645977515133,0.0181552,0.018989334530787234
0.0186207,-0.04358754841640601,0.0186207,-0.033578494448189077,0.0186207,-0.027479045734878648,0.0186207,0.09198402980759272,0.0186207,0.08053679911865134,0.0186207,-0.05771266401800025,0.0186207,-0.21996080642093999,0.0186207,0.02115846775426188
0.0190862,-0.03704428445292693,0.0190862,-0.00024902539529796715,0.0190862,-0.026625945742568328,0.0190862,-0.013385991042793975,0.0190862,-0.026204382607478892,0.0190862,-0.015458095826541217,0.0190862,-0.015512451257733796,0.0190862,-0.013013366748812396
0.0195517,-0.018715232688321152,0.0195517,0.04048521216075867,0.0195517,-0.030905287294407828,0.0195517,-0.19064419356422715,0.0195517,-0.0545538812024733,0.0195517,0.005092747304193884,0.0195517,0.054753836929295266,0.0195517,-0.012377150230917735
0.0200172,-0.040241549459851506,0.0200172,0.03146088432542854,0.0200172,-0.026358336398961135,0.0200172,-0.01427517993149424,0.0200172,-0.011493283841070278,0.0200172,-0.042464950254638215,0.0200172,-0.006513464188431797,0.0200172,-0.02399591095831114
0.0204828,-0.02940899049703795,0.0204828,0.018512731637199378,0.0204828,-0.0331586157266147,0.0204828,-0.011561133104236673,0.0204828,-0.0219261005829077,0.0204828,-0.0032225077072058333,0.0204828,-0.01247121483660927,0.0204828,0.0021491599326442265
0.0209483,-0.01443658124243487,0.0209483,0.02504541216425303,0.0209483,-0.08202674417493344,0.0209483,0.1008405844206108,0.0209483,-0.034900395772411226,0.0209483,-0.020986708459156792,0.0209483,-0.00118704567199131,0.0209483,-0.008871788199537073
0.0214138,-0.03579957029550051,0.0214138,0.004766724933595253,0.0214138,-0.013239272282699981,0.0214138,-0.04676914214236607,0.0214138,-0.00045016361979327785,0.0214138,-0.0212874509475051,0.0214138,-0.006488972854480926,0.0214138,0.0001004378524690657
0.0218793,-0.025359503250195557,0.0218793,0.0071805705383469745,0.0218793,-0.027734438802377883,0.0218793,-0.015214573051625302,0.0218793,-0.005535729296118792,0.0218793,-0.011909897849788747,0.0218793,-0.004781434700715275,0.0218793,0.001660203061129576
0.0223448,-0.031808879836736026,0.0223448,0.02359420132948118,0.0223448,0.10123031883312622,0.0223448,-0.0331970517742577,0.0223448,-0.012906017119948605,0.0223448,-0.04100418264930605,0.0223448,-0.00438204144125861,0.0223448,-0.004698705913534019
0.0228103,-0.024893248417239257,0.0228103,0.023234936663311483,0.0228103,-0.02757557715618301,0.0228103,0.010217573787970452,0.0228103,0.0040312576645074386,0.0228103,-0.019540778458684956,0.0228103,-0.023470899722593825,0.0228103,-0.018972906615536907
0.0232759,-0.03185834544312382,0.0232759,0.019834795527068735,0.0232759,-0.037418755729762214,0.0232759,-0.01665357273915818,0.0232759,-0.012216002323496974,0.0232759,-0.028983259770966694,0.0232759,-0.010067804131003456,0.0232759,-0.005676599798597682
0.0237414,-0.028906907230108542,0.0237414,0.39494136971517396,0.0237414,-0.16898153747297567,0.0237414,-0.05448301305759682,0.0237414,-0.041402846949195105,0.0237414,-0.045239682125252194,0.0237414,0.09962341405952337,0.0237414,-0.013577729214779686
0.0242069,-0.02398329035780303,0.0242069,0.012534871754933737,0.0242069,0.04176005438289863,0.0242069,-0.039902934876879126,0.0242069,-0.013844117902090197,0.0242069,-0.0173222786410415,0.0242069,-0.008372591365077583,0.0242069,-0.006768038940416883
0.0246724,-0.035369132422694,0.0246724,0.019212072702659306,0.0246724,-0.03486329622078302,0.0246724,-0.007863225297693238,0.0246724,-0.025478367875799823,0.0246724,-0.04487702649414574,0.0246724,-0.01740257576594504,0.0246724,0.004567686337269575
0.0251379,-0.020714642289006786,0.0251379,0.017667342450620977,0.0251379,-0.05897094325150811,0.0251379,-0.020260110835839444,0.0251379,-0.04629130960889921,0.0251379,-0.02195817008101525,0.0251379,-0.010056565381796438,0.0251379,-0.0007808105193224354
0.0256034,-0.04676622714917628,0.0256034,0.003707252797315305,0.0256034,-0.027963501849564774,0.0256034,0.04268765201188468,0.0256034,-0.012868220504464744,0.0256034,-0.009567698367848331,0.0256034,-0.0073766387311391115,0.0256034,-0.040895098827365334
0.026069,-0.05677119859054531,0.026069,-0.054653545399659824,0.026069,-0.08361184937637794,0.026069,-0.07670311894072686,0.026069,-0.01085630857635834,0.026069,-0.022735654942945164,0.026069,-0.06883857450613406,0.026069,0.027003717517860175
0.0265345,-0.08353304386086673,0.0265345,0.015230895379012468,0.0265345,0.2840120071541945,0.0265345,-0.0008217982823446753,0.0265345,0.01018380001966589,0.0265345,0.0324179577721339,0.0265345,-0.008867677897106126,0.0265345,0.010110051417026788
0.027,-0.03488488723147396,0.027,0.0037545721074701294,0.027,0.3404186653660251,0.027,-0.008374637286522685,0.027,0.033899554992635916,0.027,-0.006459427536645466,0.027,-0.00829300496316803,0.027,-0.001549026469958467
0.0274655,-0.032827809543153924,0.0274655,0.014346280077319551,0.0274655,-0.07822967909290866,0.0274655,-0.015661160015080076,0.0274655,-0.021874073112939898,0.0274655,-0.023061291353048383,0.0274655,-0.013924467093255866,0.0274655,-0.0016419348535610292
0.027931,-0.027263343265925142,0.027931,0.02071361429415288,0.027931,-0.03300116519758431,0.027931,-0.013006238771607365,0.027931,-0.02142326914711939,0.027931,-0.02705997146042028,0.027931,-0.007624177993422341,0.027931,0.004323971239464321
0.0283966,-0.14729857040709848,0.0283966,0.04003572147267363,0.0283966,-0.028420793498556623,0.0283966,0.011103618465190737,0.0283966,-0.0051903992133444385,0.0283966,-0.0008902270759619756,0.0283966,-0.010345467904658154,0.0283966,-0.19202612623863904
0.0288621,-0.03156659397277003,0.0288621,0.006918438409217419,0.0288621,-0.14520881604063515,0.0288621,-0.0731982127490754,0.0288621,0.050123974129977,0.0288621,0.09766574184024934,0.0288621,-0.01434807200895669,0.0288621,-0.006926505386267405
0.0293276,-0.028125183477474745,0.0293276,0.018281698187076135,0.0293276,-0.030309630626180868,0.0293276,0.07780933374447638,0.0293276,0.008833038384491038,0.0293276,-0.05616843362786901,0.0293276,-0.022688344055685882,0.0293276,-0.006890184335876461
0.0297931,-0.025691646694725973,0.0297931,-0.004225920834091632,0.0297931,-0.02927666049764289,0.0297931,-0.023430590820562838,0.0297931,-0.01478317650875374,0.0297931,-0.02860436943776771,0.0297931,-0.13855053921576876,0.0297931,0.0008765366802959407
0.0302586,-0.015332166852867297,0.0302586,-0.02991598680868504,0.0302586,-0.030980306892637713,0.0302586,-0.015693370114771656,0.0302586,-0.0041101790107583944,0.0302586,-0.019972911473613346,0.0302586,-0.007830241743222601,0.0302586,-0.007264709587556878
0.0307241,-0.031154256132392793,0.0307241,0.02552482012501053,0.0307241,0.010321621372191513,0.0307241,-0.005918019146918154,0.0307241,-0.01769716287062573,0.0307241,0.008068794634097988,0.0307241,-0.010070276850421916,0.0307241,-0.0030904681214804974
0.0311897,0.004160116954554285,0.0311897,0.01653559233368248,0.0311897,-0.0449749565913779,0.0311897,-0.00489452500629414,0.0311897,-0.016613325898197657,0.0311897,-0.0007768456081051018,0.0311897,-0.028190452272211904,0.0311897,-0.03474339545056302
0.0316552,-0.0258746110480037,0.0316552,0.021103208298255023,0.0316552,-0.029657219819246974,0.0316552,-0.024469130789411722,0.0316552,-0.003533333898536819,0.0316552,0.022850186763485516,0.0316552,-0.015167542362215123,0.0316552,-0.07036781802915171
0.0321207,-0.03257789396534448,0.0321207,-0.04538961331598361,0.0321207,-0.0433706377582822,0.0321207,-0.009831146562750713,0.0321207,-0.00210936604422285,0.0321207,-0.06245236196152131,0.0321207,-0.012298667678532882,0.0321207,-0.006197812701037323
0.0325862,-0.029612319922468103,0.0325862,0.02249071332389189,0.0325862,-0.05695305231454122,0.0325862,-0.0473375523275493,0.0325862,-0.02668159771405669,0.0325862,-0.017248733921746046,0.0325862,-0.010606172087566252,0.0325862,-0.0014495079362041139
0.0330517,0.07270770380065815,0.0330517,-0.19136739622830468,0.0330517,-0.027903629999643912,0.0330517,0.005739159581593215,0.0330517,-0.020718002169537144,0.0330517,-0.09338505044365128,0.0330517,-0.015367386114653549,0.0330517,-0.006464509108761799
0.0335172,-0.012603373585989976,0.0335172,0.01812607122484312,0.0335172,-0.026211805472948206,0.0335172,0.008543013570234587,0.0335172,-0.040214121521716974,0.0335172,-0.031776719369616985,0.0335172,0.001851527556918207,0.0335172,-0.021270293117359118
0.0339828,-0.0237470582614216,0.0339828,0.013661046229652033,0.0339828,-0.026170168275972586,0.0339828,-0.01475638622701079,0.0339828,-0.020730578677197256,0.0339828,-0.025656899366520474,0.0339828,-0.007901120077049564,0.0339828,-0.011521791357290362
0.0344483,-0.031085376815060524,0.0344483,0.0195064517822296,0.0344483,-0.03553299345139409,0.0344483,-0.036163291684220056,0.0344483,0.04990746611995156,0.0344483,-0.012732802702574136,0.0344483,-0.008319366315750506,0.0344483,-0.019649084439512892
0.0349138,-0.020499688902944298,0.0349138,0.024569858828248217,0.0349138,-0.06653351638506677,0.0349138,-0.012786767867467012,0.0349138,-0.007199973970437998,0.0349138,-0.07205735394442485,0.0349138,-0.013202951363083875,0.0349138,-0.0016410520062942434
0.0353793,0.01750357579773943,0.0353793,0.018587583437534926,0.0353793,-0.10072681520744511,0.0353793,-0.023799382553439323,0.0353793,0.0007345194468339549,0.0353793,-0.023652648652852323,0.0353793,-0.004457663230007059,0.0353793,-0.0041194519282053334
0.0358448,-0.023857821297517266,0.0358448,0.014255729778391216,0.0358448,0.010782652066854732,0.0358448,-0.03711562576391251,0.0358448,-0.011563705789788162,0.0358448,-0.031495153342785805,0.0358448,-0.004366729363952301,0.0358448,-0.00044548220274540854
0.0363103,-0.0008875390257060401,0.0363103,0.004625745632454969,0.0363103,0.00869241852431603,0.0363103,-0.010637608911761853,0.0363103,-0.009309815815693217,0.0363103,0.07977663306460978,0.0363103,-0.07957553639601195,0.0363103,-0.02510220479228988
0.0367759,-0.0352654307251951,0.0367759,0.022466355575205675,0.0367759,-0.021456559998017894,0.0367759,0.005692763678680291,0.0367759,0.12112715661015218,0.0367759,-0.015366905342026243,0.0367759,-0.006023379126696848,0.0367759,0.0038996400327980752
0.0372414,-0.042780931225103895,0.0372414,0.02295309000323766,0.0372414,0.07161743162226039,0.0372414,-0.03709328225020815,0.0372414,0.008427004534964293,0.0372414,-0.013389969995949396,0.0372414,-0.010855016071644054,0.0372414,-0.01546579771764621
0.0377069,-0.034780812733583015,0.0377069,0.019955285347877248,0.0377069,-0.02240450797454546,0.0377069,-0.011581217648433355,0.0377069,-0.06480984590478274,0.0377069,-0.06045685897400304,0.0377069,-0.012291368194010185,0.0377069,0.016782348936696428
0.0381724,-0.007162910597607851,0.0381724,0.011090724247992092,0.0381724,-0.025304919282467257,0.0381724,-0.0074821726137566415,0.0381724,-0.020197473485556727,0.0381724,-0.014859910749751883,0.0381724,-0.011771589158356563,0.0381724,0.019633110696981895
0.0386379,-0.025296849108803948,0.0386379,0.019127913503387453,0.0386379,-0.05915737968503507,0.0386379,-0.0495365216865367,0.0386379,-0.017218645344090722,0.0386379,-0.013860046214758778,0.0386379,-0.011680819074118385,0.0386379,-0.004542832163331065
0.0391034,0.13389067660568568,0.0391034,-0.31176817861836054,0.0391034,-0.021475400845386346,0.0391034,-0.0182163783205811,0.0391034,-0.01108596654912565,0.0391034,-0.048343629414073115,0.0391034,-0.022354985739128384,0.0391034,-0.04184290951746752
0.039569,-0.04087994383183275,0.039569,0.0006864970291672432,0.039569,0.07541658708759684,0.039569,0.049237062796969905,0.039569,-0.08604039476757529,0.039569,0.16690021797754934,0.039569,0.02541395455048268,0.039569,0.0008809430271792878
0.0400345,-0.031807727566166316,0.0400345,0.005662490025263794,0.0400345,-0.028503070661822266,0.0400345,-0.009134132146890536,0.0400345,-0.02628915759580322,0.0400345,-0.014421533580387008,0.0400345,-0.015967725346997984,0.0400345,-0.011317237324761255
0.0405,-0.031477228641697746,0.0405,-0.005736768925153649,0.0405,-0.0373949647031928,0.0405,-0.02203306171735266,0.0405,-0.05927214553451523,0.0405,0.015861947821129607,0.0405,0.03548512945666324,0.0405,-0.004971169925241262
0.0409655,-0.024521223191681197,0.0409655,0.015682117944638124,0.0409655,-0.021195472116050253,0.0409655,-0.011319392651874774,0.0409655,-0.005306957785547057,0.0409655,0.05427384645577405,0.0409655,0.0019674843460954507,0.0409655,0.14614724971085602
0.041431,-0.015398309561841654,0.041431,0.007315973946037184,0.041431,-0.0253856215813376,0.041431,-0.04508341542710324,0.041431,-0.051912173299416026,0.041431,0.001150519710512302,0.041431,-0.03021319508942117,0.041431,-0.005459520979209873
0.0418966,-0.06356641301222683,0.0418966,0.019567377947229344,0.0418966,-0.03254324952769763,0.0418966,0.10053607625060242,0.0418966,-0.00012537133349530038,0.0418966,-0.007701253748448679,0.0418966,-0.0032846449412290406,0.0418966,-0.004539913455300935
0.0423621,-0.02929279928084109,0.0423621,0.29748901034244296,0.0423621,-0.012389678955273545,0.0423621,-0.007687240995590587,0.0423621,0.0007010112441559517,0.0423621,0.14454855920233634,0.0423621,0.0030117825875376108,0.0423621,0.04550940056671864
0.0428276,-0.03340313300351461,0.0428276,0.021054920171406845,0.0428276,-0.03717176839531893,0.0428276,-0.010855265045902016,0.0428276,-0.07045966098508223,0.0428276,0.011354922704873729,0.0428276,-0.015162911381088417,0.0428276,-0.00279068390671491
0.0432931,-0.022039294423148226,0.0432931,0.017711764470550874,0.0432931,-0.031234164082353213,0.0432931,-0.01143843159877795,0.0432931,-0.00306833101501714,0.0432931,-0.01341714648132425,0.0432931,-0.022472601912814874,0.0432931,-0.007324973811782791
0.0437586,-0.025382553220560863,0.0437586,0.01168809650343704,0.0437586,-0.024575210373212024,0.0437586,-0.009925353306676009,0.0437586,-0.027008005353483563,0.0437586,-0.009182172415951258,0.0437586,-0.010887631601337069,0.0437586,0.004927052991274153
0.0442241,-0.037322031475934964,0.0442241,0.014878447156334991,0.0442241,-0.02722781318928516,0.0442241,-0.016433314573961962,0.0442241,-0.014881743925100839,0.0442241,-0.011155923109041923,0.0442241,-0.012934866525850216,0.0442241,-0.0074332221628508385
0.0446897,-0.022465840875076845,0.0446897,-0.08204794134462624,0.0446897,-0.040900436203677976,0.0446897,-0.01223045325277744,0.0446897,-0.02631322075290641,0.0446897,-0.0586654385462324,0.0446897,-0.05267396985986226,0.0446897,0.07484229399694184
0.0451552,-0.01556801929711434,0.0451552,0.012276403516671518,0.0451552,-0.06310795396757768,0.0451552,-0.0029579427355831515,0.0451552,-0.013155535355881374,0.0451552,-0.013316156235831125,0.0451552,-0.013157907120584986,0.0451552,-0.0030061338646971978
0.0456207,-0.024023545348804312,0.0456207,0.007896935047431658,0.0456207,-0.015336610881958705,0.0456207,0.019557133663107122,0.0456207,0.006322571777696445,0.0456207,0.0020501927706025793,0.0456207,-0.02790041870730447,0.0456207,0.0020084565167202226
0.0460862,-0.0009014558058815047,0.0460862,0.05312137924726876,0.0460862,0.0454181990672794,0.0460862,0.010898712405098923,0.0460862,-0.010883348189571207,0.0460862,0.013891699997352376,0.0460862,-0.023695339147641926,0.0460862,0.018977038084731737
0.0465517,-0.02323813152822918,0.0465517,0.0210199145487963,0.0465517,-0.028624935038512295,0.0465517,-0.012278331563597556,0.0465517,-0.006500304788875111,0.0465517,0.03263353470189071,0.0465517,-0.009590602118754551,0.0465517,0.00366325635163383
0.0470172,-0.023000253772672813,0.0470172,0.013347587931709735,0.0470172,-0.02877832498670834,0.0470172,-0.013919793997414113,0.0470172,-0.022356334857254405,0.0470172,-0.033391327231085885,0.0470172,-0.0026368658478125094,0.0470172,-0.002504949819596219
0.0474828,-0.03191222764223287,0.0474828,0.01713581799096021,0.0474828,-0.02591132726397144,0.0474828,-0.015137566488257058,0.0474828,-0.008525332417452293,0.0474828,-0.019788379783562005,0.0474828,-0.014658850995220324,0.0474828,0.022786028790587845
0.0479483,-0.020677516460763254,0.0479483,0.01896912113516126,0.0479483,-0.02742759898496378,0.0479483,-0.0070570995640081985,0.0479483,-0.01559109940006161,0.0479483,-0.017338674133627476,0.0479483,-0.005095583362319346,0.0479483,-0.003538587923579933
