Application:, Trigno Discover (2.0.1.3),,,,,,,,,,,,,,
Date/Time:, 01-10-2025 11:20:00,,,,,,,,,,,,,,
Collection Length (seconds):,2.997,,,,,,,,,,,,,,
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873),  Gastrocnemius right (85873)
0.0041897,-0.02510373436707738,0.0041897,0.017771217996644134,0.0041897,-0.026279015062924505,0.0041897,-0.021157465338836334,0.0041897,-0.012479264659938366,0.0041897,-0.0188627999764958,0.0041897,-0.014270284696126364,0.0041897,0.028028283115817416
0.0046552,-0.028535411355862773,0.0046552,0.014168119965945008,0.0046552,-0.028350165886092932,0.0046552,0.0002586599528173071,0.0046552,-0.014376938573526718,0.0046552,-0.015247862521336211,0.0046552,-0.015594953472732832,0.0046552,0.0015996708444852262
0.0051207,-0.9322412707304903,0.0051207,-0.006415247200052433,0.0051207,-0.0647261871702341,0.0051207,-0.332727850216752,0.0051207,0.010085805994180984,0.0051207,-0.002838833322607846,0.0051207,0.00016899823575884074,0.0051207,-0.6323009074665998
0.0055862,-0.02548300648771895,0.0055862,0.016166504300017284,0.0055862,-0.030619377182814243,0.0055862,-0.015883073961149206,0.0055862,-0.015743587620337764,0.0055862,-0.013050300891592549,0.0055862,-0.009966502921046554,0.0055862,0.003012456273038095
0.0060517,-0.021281222176481613,0.0060517,0.02077054612409728,0.0060517,-0.030290403533281746,0.0060517,-0.014379239222911929,0.0060517,-0.011659001419117684,0.0060517,-0.017624174224127636,0.0060517,-0.012554084420359964,0.0060517,-0.04270091139333482
0.0065172,-0.026625626117934113,0.0065172,0.020459938950178704,0.0065172,-0.025254688252923936,0.0065172,-0.01599452568023011,0.0065172,-0.015812103508063488,0.0065172,-0.021093525628060432,0.0065172,-0.009971594169288663,0.0065172,0.023079834376305706
0.0069828,-0.028289467471528433,0.0069828,0.015470633619311594,0.0069828,-0.014705237186049644,0.0069828,-0.008255653557141892,0.0069828,-0.012381460315297303,0.0069828,-0.007886884595324646,0.0069828,-0.003826350881464015,0.0069828,0.002841621926007762
0.0074483,-0.023987107104632206,0.0074483,0.019114182648152372,0.0074483,-0.025862236354601,0.0074483,-0.025285746083513375,0.0074483,-0.014839167956544701,0.0074483,-0.0072124892069851355,0.0074483,-0.0021479619029977732,0.0074483,0.004991442332171263
0.0079138,-0.02178965588522201,0.0079138,0.015468894447092077,0.0079138,-0.013223726630773562,0.0079138,-0.036627097232337986,0.0079138,-0.019336659927623758,0.0079138,0.01234971707663444,0.0079138,-0.0008986908966747673,0.0079138,-0.004018741212401124
0.0083793,-0.031760319858341456,0.0083793,0.016978214006956795,0.0083793,-0.026449202402386737,0.0083793,-0.020198135493707546,0.0083793,-0.019595710078047956,0.0083793,-0.022642933457674236,0.0083793,-0.007937504546038988,0.0083793,-0.0038605161279564727
0.0088448,-0.02577357283299414,0.0088448,0.021259318035055565,0.0088448,-0.012053504408600172,0.0088448,-0.010213921117622614,0.0088448,-0.015609726629049499,0.0088448,-0.015831325528870746,0.0088448,0.008840393683401268,0.0088448,0.002972623224592317
0.0093103,-0.027538294792434817,0.0093103,-0.0006970237207477848,0.0093103,-0.030353773269339985,0.0093103,-0.020395787930406487,0.0093103,-0.010306997175070722,0.0093103,-0.009369005521414654,0.0093103,-0.0061529681102516515,0.0093103,-0.014941291711124126
0.0097759,-0.03628505931458456,0.0097759,0.024622357936257517,0.0097759,-0.0330254248959006,0.0097759,-0.012107231740226753,0.0097759,-0.02057346245148493,0.0097759,-0.016272790645940057,0.0097759,-0.00809694679699775,0.0097759,0.00042364091831739183
0.0102414,-0.02262989093796217,0.0102414,0.010752217351856766,0.0102414,-0.019765151662567638,0.0102414,-0.007114118062806342,0.0102414,-0.005876322817992628,0.0102414,-0.021662797503410405,0.0102414,-0.01156296635720056,0.0102414,0.0023435185236965624
0.0107069,-0.028564765695814353,0.0107069,0.02075292464080313,0.0107069,-0.02773500160310539,0.0107069,0.00586470538668018,0.0107069,-0.01467228718720352,0.0107069,-0.015820275661075318,0.0107069,-0.010648930135178999,0.0107069,-0.004132749238174664
0.0111724,-0.02539091534293655,0.0111724,0.021175627232767398,0.0111724,-0.02465302989760439,0.0111724,-0.012277643746374243,0.0111724,-0.009916692264863435,0.0111724,-0.017018656383847898,0.0111724,-0.0029202582820326258,0.0111724,-0.16162859512610475
0.0116379,-0.013566505508061152,0.0116379,0.03516789819547234,0.0116379,-0.029609663233228525,0.0116379,-0.020678406158652938,0.0116379,-0.021090571581589904,0.0116379,-0.027082690096080296,0.0116379,-0.008004705449919079,0.0116379,-0.06446824972348238
0.0121034,-0.016178091715743092,0.0121034,0.01615298240089868,0.0121034,-0.027962358067119483,0.0121034,-0.008396432958973268,0.0121034,-0.010216582550238983,0.0121034,-0.01546457864946783,0.0121034,-0.007823608740787236,0.0121034,-0.003977819836063273
0.012569,-0.028851553612552837,0.012569,0.019981792978440494,0.012569,-0.02778785259413503,0.012569,-0.022371197111677364,0.012569,-0.020186507703707345,0.012569,-0.023578399960046084,0.012569,-0.009621454657068233,0.012569,-0.006266915843062696
0.0130345,-0.022072070516115837,0.0130345,0.021708285704618562,0.0130345,-0.029595096864554242,0.0130345,-0.020484002071610562,0.0130345,-0.010304532698580685,0.0130345,-0.014723441097158462,0.0130345,-0.005262617787663471,0.0130345,-0.01842897549903829
0.0135,-0.017786102351376586,0.0135,0.017428962568350415,0.0135,-0.03243588976256397,0.0135,-0.04922662180259533,0.0135,-0.007272421716165962,0.0135,-0.018586370400798375,0.0135,-0.013994875859618783,0.0135,0.010061899110724925
0.0139655,-0.02645803406279369,0.0139655,0.01920960460975092,0.0139655,-0.02778611054726966,0.0139655,-0.011859745237903582,0.0139655,-0.01291227477553719,0.0139655,-0.012505591069101048,0.0139655,-0.008510126649025151,0.0139655,-0.010650517814332306
0.014431,-0.030722318588041923,0.014431,0.023374500309289108,0.014431,-0.030567175484969105,0.014431,-0.021608198397670784,0.014431,-0.011167200538359592,0.014431,-0.005683492286968917,0.014431,-0.016253381953290107,0.014431,0.007057203202996383
0.0148966,-0.09591371126263326,0.0148966,0.07718478646067077,0.0148966,-0.0034961069423729975,0.0148966,-0.4527777489137387,0.0148966,-0.015192952331289453,0.0148966,-0.019529724816967287,0.0148966,-0.009134775856277283,0.0148966,0.09126095746415377
0.0153621,-0.020515764538605794,0.0153621,0.01794996675755914,0.0153621,-0.027474134427659138,0.0153621,-0.012724864303879865,0.0153621,-0.011812488577731707,0.0153621,-0.019979541431619605,0.0153621,-0.00796472652443819,0.0153621,0.0014511530912003452
0.0158276,-0.024091258074635035,0.0158276,0.005387540588352031,0.0158276,-0.023300244650722134,0.0158276,-0.00800131949476494,0.0158276,-0.017875049094394968,0.0158276,0.01083062538118838,0.0158276,-0.0026073857474969925,0.0158276,0.0027990249626841874
0.0162931,-0.05190898572095712,0.0162931,0.09045949533671656,0.0162931,-0.03159492928859523,0.0162931,0.041901217543743666,0.0162931,-0.002490414737718922,0.0162931,-0.015126575132702866,0.0162931,-0.013703305268539981,0.0162931,0.13415512201924257
0.0167586,-0.0264087378155035,0.0167586,0.016413370526854137,0.0167586,-0.033896751024747714,0.0167586,-0.0004102522615494628,0.0167586,-0.01179364432562601,0.0167586,-0.014658792648605543,0.0167586,-0.001502345574411626,0.0167586,-0.0031530506083368524
0.0172241,-0.025112646196475383,0.0172241,0.020734710050417455,0.0172241,-0.027198215018868314,0.0172241,-0.018093708997039052,0.0172241,-0.013057723034205153,0.0172241,-0.02800728557423887,0.0172241,-0.004138921493591057,0.0172241,-0.005922812865805746
0.0176897,-0.029138324563439493,0.0176897,0.014660660465970829,0.0176897,-0.032346116773868956,0.0176897,-0.005136053243945878,0.0176897,-0.01492635774709627,0.0176897,-0.021380770280265162,0.0176897,-0.0072768636966011975,0.0176897,-0.01570848484106901
0.0181552,-0.027415234507168495,0.0181552,0.015486337330434058,0.0181552,-0.01670337698183339,0.0181552,-0.017079561013011973,0.0181552,-0.011216741937051872,0.0181552,-0.021179937101526363,0.0181552,-0.019755565499506057,0.0181552,0.006782447444165698
0.0186207,-0.027575568236595634,0.0186207,0.021873843782550563,0.0186207,-0.025460770177585888,0.0186207,-0.010322944941717033,0.0186207,-0.01303852196383849,0.0186207,-0.023161572648321332,0.0186207,-0.010992572709138065,0.0186207,-0.005406945394459311
0.0190862,-0.022634250910810755,0.0190862,0.01606444278903242,0.0190862,-0.03060328798454253,0.0190862,0.00924038471066302,0.0190862,-0.006867014406641503,0.0190862,-0.04145100748191082,0.0190862,0.0007135915533763331,0.0190862,-0.0023403964970801503
0.0195517,-0.02482243198575365,0.0195517,0.014158478396084613,0.0195517,-0.029968497683914058,0.0195517,-0.019147088031201305,0.0195517,-0.01072132186182909,0.0195517,-0.011836371265033268,0.0195517,-0.006664700011130742,0.0195517,-0.004196145965311468
0.0200172,-0.030716474633710786,0.0200172,0.017198134808919067,0.0200172,-0.0170022617215491,0.0200172,-0.047873665317086554,0.0200172,-0.014299699560712397,0.0200172,-0.020137922356632348,0.0200172,-0.012707216958460487,0.0200172,0.0006624743133855765
0.0204828,-0.02932876990257062,0.0204828,0.018445170418636466,0.0204828,-0.028059263079423764,0.0204828,-0.022558626668630434,0.0204828,-0.008237034101367804,0.0204828,-0.018653473939279512,0.0204828,-0.011479810582056717,0.0204828,-0.012231999124009251
0.0209483,-0.03130896295107442,0.0209483,0.017691230533609253,0.0209483,-0.02851042039989656,0.0209483,-0.009415291431221544,0.0209483,-0.013342093347262116,0.0209483,-0.017693481790769856,0.0209483,-0.009199590128905187,0.0209483,-0.021000073949386813
0.0214138,-0.03332426593516006,0.0214138,0.023156055977278094,0.0214138,-0.04501435162133783,0.0214138,-0.018466727539722897,0.0214138,-0.011434225207699808,0.0214138,-0.004006562798305442,0.0214138,-0.001515253854363223,0.0214138,-0.0035319913981645993
0.0218793,-0.024556279518137724,0.0218793,0.016168258378044503,0.0218793,-0.025315298895322982,0.0218793,-0.01750165158152228,0.0218793,-0.01072315993388447,0.0218793,-0.010392549879472416,0.0218793,-0.006765161782611854,0.0218793,-0.005157426639712711
0.0223448,-0.02483244611756832,0.0223448,0.016439039637321365,0.0223448,-0.026398693758492766,0.0223448,-0.0013200934185299753,0.0223448,-0.008047139760855913,0.0223448,-0.01655931812617602,0.0223448,-0.00938413619027188,0.0223448,-0.006246951042985867
0.0228103,-0.027116997717421088,0.0228103,0.020030186988495475,0.0228103,-0.023598015134873588,0.0228103,-0.012231219178530022,0.0228103,-0.00932107491757075,0.0228103,-0.02439990672914715,0.0228103,-0.010709546051856844,0.0228103,-0.01587797878745807
0.0232759,-0.02645109074819173,0.0232759,0.021903435284874685,0.0232759,-0.030807248839486153,0.0232759,-0.046929788880275256,0.0232759,-0.021751096990177816,0.0232759,-0.012619560523595693,0.0232759,-0.014633923081831278,0.0232759,-0.0027270219590081247
0.0237414,-0.25083104520198407,0.0237414,0.0665748954407622,0.0237414,-0.02405581608997301,0.0237414,-0.09379168318327234,0.0237414,0.000295943375497923,0.0237414,0.008834766098326745,0.0237414,-0.009924607855057301,0.0237414,0.14272652134099434
0.0242069,-0.026772623309801118,0.0242069,0.028636479465608683,0.0242069,-0.0283599751518792,0.0242069,-0.026563411711635596,0.0242069,-0.015383992034922932,0.0242069,0.013473408895455397,0.0242069,-0.014242026975815836,0.0242069,-0.006020164342791492
0.0246724,-0.015326033475882465,0.0246724,0.023330947407180887,0.0246724,-0.019652291594317,0.0246724,-0.022064907644859837,0.0246724,-0.014918821661584519,0.0246724,-0.013656604822055125,0.0246724,-0.020544486185229652,0.0246724,-0.02510021158254574
0.0251379,-0.02642594333532458,0.0251379,0.01594181837426209,0.0251379,-0.027738932201198902,0.0251379,-0.001964859733964706,0.0251379,-0.015378106452043955,0.0251379,-0.017968432246178088,0.0251379,0.0052820309742130245,0.0251379,-0.00018549701301815704
0.0256034,-0.02838799617335276,0.0256034,0.020367988364775658,0.0256034,-0.024344201414467657,0.0256034,-0.00510828136596621,0.0256034,-0.012011867865281706,0.0256034,-0.014867359210851154,0.0256034,-0.0076689456631981985,0.0256034,-0.007084997973633832
0.026069,0.2856087146769646,0.026069,0.234323501579372,0.026069,-0.026395993328321717,0.026069,0.17307610129481132,0.026069,-0.026458260288714317,0.026069,-0.017244993954138914,0.026069,-0.015354463492018092,0.026069,0.0372582433114245
0.0265345,-0.0316584747298943,0.0265345,0.029673325443497624,0.0265345,-0.027640547010993406,0.0265345,-0.018916727804277608,0.0265345,-0.010388937995137357,0.0265345,-0.011141302287346276,0.0265345,-0.008998337060785375,0.0265345,-0.009393922606988632
0.027,-0.02916319840873023,0.027,0.019523975136488094,0.027,-0.03254647340747066,0.027,-0.032091281116396295,0.027,-0.01299798121833572,0.027,-0.028541041772731878,0.027,-0.009280701037058412,0.027,-0.005723330889586541
0.0274655,-0.025333371197977614,0.0274655,0.02729050975034901,0.0274655,-0.028079222724480397,0.0274655,-0.0060581806329290935,0.0274655,-0.010177596386936041,0.0274655,-0.019232924705203675,0.0274655,-0.006648974141124048,0.0274655,0.0011176881443443242
0.027931,-0.027942824069594367,0.027931,0.019532320104632264,0.027931,-0.030788648637526603,0.027931,-0.013299191045523207,0.027931,-0.019116356194762707,0.027931,-0.012903450074396562,0.027931,-0.012682338911377688,0.027931,0.04053382920289069
0.0283966,0.6002160186563976,0.0283966,-0.12251979176367574,0.0283966,-0.003393465848270251,0.0283966,0.22388479519356524,0.0283966,-0.0145466830756378,0.0283966,-0.056073917912438424,0.0283966,-0.025450200356563108,0.0283966,-0.019214328730408257
0.0288621,-0.025625930064407724,0.0288621,0.01900240513578059,0.0288621,-0.025852479958338424,0.0288621,-0.0031329513192100583,0.0288621,-0.007438612434098054,0.0288621,-0.006644042235159725,0.0288621,-0.00651533319834823,0.0288621,-0.006789970595370487
0.0293276,-0.023345171742615155,0.0293276,0.024106946190203694,0.0293276,-0.024722814768940737,0.0293276,-0.01144397352513232,0.0293276,-0.011489600489051318,0.0293276,-0.0003511936299701309,0.0293276,-0.009522756218396336,0.0293276,0.0027241992802040245
0.0297931,-0.029511863712854667,0.0297931,0.029070133343050395,0.0297931,-0.023759374473378437,0.0297931,-0.016683431300202497,0.0297931,-0.012340848440830478,0.0297931,-0.01154638374517029,0.0297931,0.002349990059495122,0.0297931,-0.011292441696996235
0.0302586,-0.03618931627667134,0.0302586,0.028175302357577092,0.0302586,-0.0274203267426034,0.0302586,0.0016125878476988668,0.0302586,-0.013642480066220436,0.0302586,-0.03473490971602059,0.0302586,-0.006121120364752366,0.0302586,-0.004035837133863982
0.0307241,-0.023280831000689034,0.0307241,0.021206703827060098,0.0307241,-0.030510170278791233,0.0307241,-0.024429725272312918,0.0307241,-0.00946148901123311,0.0307241,-0.025934043232329226,0.0307241,-0.0034473029248040976,0.0307241,-0.005415800057875551
0.0311897,-0.015346193584300866,0.0311897,0.019822234856224676,0.0311897,-0.026732821794521803,0.0311897,0.026379531727510896,0.0311897,-0.008556306144457836,0.0311897,-0.019656508806985665,0.0311897,-0.008736559953390979,0.0311897,-0.0032573273939921865
0.0316552,-0.026082925636877752,0.0316552,0.006892901117565358,0.0316552,-0.015123340914897096,0.0316552,-0.01917231506090143,0.0316552,-0.011215351362073314,0.0316552,-0.015129306904170229,0.0316552,-0.008458746180524524,0.0316552,-0.011334155749392751
0.0321207,-0.02568942847889255,0.0321207,0.020430358026116358,0.0321207,-0.027528075747076452,0.0321207,-0.017332481608638706,0.0321207,-0.011453256273777333,0.0321207,-0.011598597019560754,0.0321207,-0.007777323621558426,0.0321207,-0.04910867829978715
0.0325862,-0.02478216127712963,0.0325862,0.01931047894139946,0.0325862,-0.025489790446125985,0.0325862,-0.016099410372870975,0.0325862,-0.012423663565856514,0.0325862,-0.017709456580309185,0.0325862,-0.008721169518326143,0.0325862,-0.014771509462195494
0.0330517,-0.02861631347313901,0.0330517,0.01869749172666107,0.0330517,-0.03295154921688904,0.0330517,-0.011849681448307376,0.0330517,-0.012486555825940838,0.0330517,-0.02061644804894963,0.0330517,0.002564839880314582,0.0330517,-0.002715144765352577
0.0335172,-0.02778608415850503,0.0335172,0.01842921360282831,0.0335172,-0.02779944374328836,0.0335172,0.010882877498842673,0.0335172,-0.016386971210388266,0.0335172,-0.0029002149011525457,0.0335172,-0.0004618106418480441,0.0335172,0.004219214681877162
0.0339828,-0.030054773443269105,0.0339828,0.035746896486698265,0.0339828,-0.018954004088930596,0.0339828,0.0015219958832764454,0.0339828,-0.01521077941925497,0.0339828,-0.007040162543420301,0.0339828,-0.003752910298155645,0.0339828,-0.01041080676040374
0.0344483,-0.02669723111149552,0.0344483,0.017501015414307906,0.0344483,-0.027346378960797765,0.0344483,-0.028790850836961066,0.0344483,-0.007242147458816869,0.0344483,-0.0045466239725966305,0.0344483,-0.010272366236311116,0.0344483,0.00881922961566834
0.0349138,-0.030982809710615594,0.0349138,0.02108037123760434,0.0349138,-0.025755025133603917,0.0349138,-0.015612454454488573,0.0349138,-0.011820992033081106,0.0349138,-0.020063699951566098,0.0349138,-0.005915491444703268,0.0349138,0.004575043121327928
0.0353793,-0.02629333146404155,0.0353793,0.017489289295415163,0.0353793,-0.03873041520722228,0.0353793,-0.003295092773253613,0.0353793,-0.011902962268618941,0.0353793,-0.014889850351604674,0.0353793,-0.009286644652307477,0.0353793,-0.010636035788282639
0.0358448,-0.028522606084632335,0.0358448,0.019779130372500932,0.0358448,-0.02556084698816428,0.0358448,-0.014213597830183222,0.0358448,-0.019084806341277197,0.0358448,-0.013177980210782595,0.0358448,-0.010053770718895053,0.0358448,-0.0375802937852171
0.0363103,-0.02276735130682104,0.0363103,0.019724987176749004,0.0363103,-0.015402753703810645,0.0363103,0.002369885938092107,0.0363103,-0.016364544509603236,0.0363103,-0.009577984235674509,0.0363103,-0.010247579865914083,0.0363103,-0.004695248176034558
0.0367759,-0.024032653809539666,0.0367759,0.00516572295066739,0.0367759,-0.006054628046034677,0.0367759,-0.01363241379936594,0.0367759,-0.016213537775065685,0.0367759,-0.010570853361970793,0.0367759,0.020448708730410728,0.0367759,-0.007865377916861815
0.0372414,-0.02713886245610787,0.0372414,0.018320219333790147,0.0372414,-0.02168156036767871,0.0372414,-0.010413419667380096,0.0372414,-0.012850696933404583,0.0372414,-0.01421217545868851,0.0372414,-0.013630193088527679,0.0372414,-0.03525584806273845
0.0377069,-0.026058530125781642,0.0377069,-0.005234630782360139,0.0377069,-0.03516468827024653,0.0377069,-0.018306008171526274,0.0377069,-0.015186995080545112,0.0377069,-0.01670459822021164,0.0377069,-0.017779743702617857,0.0377069,0.018702049212979167
0.0381724,-0.02905909079680729,0.0381724,0.019320388104480214,0.0381724,-0.019939614793268723,0.0381724,-0.031241435278416784,0.0381724,-0.014198508548263346,0.0381724,-0.02123148620024013,0.0381724,-0.012584663387881572,0.0381724,0.0014350233320576116
0.0386379,-0.018916274115714282,0.0386379,0.01818383353226352,0.0386379,-0.02055245820949092,0.0386379,-0.024733660578489636,0.0386379,-0.014068116529209088,0.0386379,-0.01807103004755434,0.0386379,-0.008472773491457418,0.0386379,-0.00575340789625353
0.0391034,-0.03855500148697648,0.0391034,-0.020829890078232344,0.0391034,0.009826617898603712,0.0391034,0.34058856807273763,0.0391034,-0.01847250864910812,0.0391034,-0.0040667580164604165,0.0391034,-0.008560387526040785,0.0391034,0.04038604859638193
0.039569,-0.02139678867464414,0.039569,0.0204579170347704,0.039569,-0.023240372249832542,0.039569,-0.014271266757449766,0.039569,-0.013186527454991395,0.039569,-0.014792848603434454,0.039569,-0.00971559740380302,0.039569,-0.005169066424522204
0.0400345,-0.07062788376539193,0.0400345,0.0549852169100028,0.0400345,-0.03380137494838975,0.0400345,-0.028438663957797417,0.0400345,0.004819390043074945,0.0400345,-0.021877666063821286,0.0400345,-0.012710843205591665,0.0400345,0.1409423670533092
0.0405,-0.028765312305212322,0.0405,0.017222259409886635,0.0405,-0.02260939627920308,0.0405,-0.01111510494696908,0.0405,-0.010309232802119657,0.0405,-0.018338970232825682,0.0405,-0.01249091937885047,0.0405,-0.0006372461453382763
0.0409655,-0.03033753317264081,0.0409655,0.015808038793666244,0.0409655,-0.0386613842590467,0.0409655,-0.006780112548577705,0.0409655,-0.012960611788849857,0.0409655,-0.022503485284944284,0.0409655,-0.01848109320579178,0.0409655,-0.003096208902697314
0.041431,-0.03229445700465706,0.041431,0.011904099640341606,0.041431,-0.02384146407960638,0.041431,0.0002756960027759782,0.041431,-0.01742099200925244,0.041431,0.006501145235183788,0.041431,-0.006029042937081135,0.041431,-0.0004658555105348035
0.0418966,-0.025720670618885055,0.0418966,0.018765084856093857,0.0418966,-0.02560789206306565,0.0418966,-0.014069288958898004,0.0418966,-0.009906308284912508,0.0418966,-0.02772214237460275,0.0418966,-0.006066790603140449,0.0418966,-0.00560460317400661
0.0423621,-0.031153107728506945,0.0423621,0.017816953855977907,0.0423621,-0.030940883444796823,0.0423621,-0.010271565433230304,0.0423621,-0.005287804215120045,0.0423621,-0.011923510053545593,0.0423621,0.0033698408240861134,0.0423621,0.006612626196024466
0.0428276,-0.023090821727025927,0.0428276,0.013255597021581729,0.0428276,-0.03063709661195015,0.0428276,-0.020023601021780708,0.0428276,-0.014167332093046655,0.0428276,-0.02435750470389397,0.0428276,-0.014403102431402285,0.0428276,0.013383249538956296
0.0432931,-0.024862002639305388,0.0432931,0.014791366282804513,0.0432931,-0.041972804960114365,0.0432931,-0.0028767713690366803,0.0432931,-0.00955480182849504,0.0432931,-0.022664405842397626,0.0432931,-0.016038592376702722,0.0432931,-0.003521436222437625
0.0437586,-0.024442303891617355,0.0437586,0.020549830547355995,0.0437586,-0.025545934364457325,0.0437586,-0.018198043808293266,0.0437586,-0.007502052770976951,0.0437586,-0.01785174754093595,0.0437586,-0.00878982594585108,0.0437586,-0.0027705021093997985
0.0442241,0.5357041210866251,0.0442241,-0.1323879338119581,0.0442241,-0.00197246648032265,0.0442241,0.1752134537359481,0.0442241,-0.016292788798794353,0.0442241,-0.04744665377078656,0.0442241,-0.014089124150158831,0.0442241,-0.06902250800041083
0.0446897,-0.020380781557229367,0.0446897,0.030416651639014084,0.0446897,-0.0309377382879715,0.0446897,-0.0025209554266313566,0.0446897,-0.0174321932892882,0.0446897,-0.026165385523237272,0.0446897,-0.01361615097071027,0.0446897,-0.014038525712271217
0.0451552,-0.01998910631805211,0.0451552,0.01812809458864595,0.0451552,-0.01675529459183391,0.0451552,-0.010041331262896249,0.0451552,-0.011616139995623276,0.0451552,-0.01904125307158055,0.0451552,-0.027145591755074805,0.0451552,0.018957839665963424
0.0456207,-0.03235142347884107,0.0456207,0.014730793913868653,0.0456207,-0.034139523561360165,0.0456207,0.005529089902527733,0.0456207,-0.015301536870627066,0.0456207,-0.014007264761442416,0.0456207,-0.0072139866403119765,0.0456207,-0.0009694526026367647
0.0460862,-0.026803498851159107,0.0460862,0.01845294379411051,0.0460862,-0.027333589288836016,0.0460862,-0.009512895057935273,0.0460862,-0.013453389720757481,0.0460862,-0.017110149996664815,0.0460862,-0.0066861549379453305,0.0460862,-0.02444561375102546
0.0465517,-0.029984513031932284,0.0465517,0.019091735509800846,0.0465517,-0.021375543394233004,0.0465517,-0.031564202624981295,0.0465517,-0.017857494851672383,0.0465517,-0.008646734195201643,0.0465517,-0.024451509496139598,0.0465517,-0.003238794702237407
0.0470172,-0.02623863802730115,0.0470172,0.019622550711008446,0.0470172,-0.02776109134440271,0.0470172,-0.02201620955053667,0.0470172,-0.00881516312611716,0.0470172,-0.007639708673845771,0.0470172,-0.00869729457085412,0.0470172,-0.005682023459733817
0.0474828,-0.02455250823451369,0.0474828,0.016961736883371714,0.0474828,-0.025039941402851408,0.0474828,-0.018777472713799398,0.0474828,-0.011755890518289394,0.0474828,-0.014502182244874286,0.0474828,-0.0021750541660981674,0.0474828,0.0025601350812460844
0.0479483,-0.02611172630110002,0.0479483,-0.0010299239239383816,0.0479483,-0.04377839073746242,0.0479483,-0.013530985291433734,0.0479483,-0.03221055050359337,0.0479483,-0.008965924750036226,0.0479483,-0.005444262315488011,0.0479483,-0.013282737835651624
