Application:, Trigno Discover (2.0.1.3),,,,,,,,,,,,,,
Date/Time:, 01-10-2025 11:20:00,,,,,,,,,,,,,,
Collection Length (seconds):,2.997,,,,,,,,,,,,,,
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873),  Gastrocnemius right (85873)
0.0069828,-0.052918952513909094,0.0069828,0.027477265187742506,0.0069828,-0.02992271323945121,0.0069828,0.10290471218667906,0.0069828,-0.008928178244126811,0.0069828,-0.054709323108263604,0.0069828,-0.0024683793648186403,0.0069828,0.07485980888080243
0.0074483,-0.29575442966515775,0.0074483,-0.047527870488525636,0.0074483,-0.025807997032207805,0.0074483,-0.14622430226630687,0.0074483,-0.01519255693743512,0.0074483,-0.024442285852843353,0.0074483,-0.010792815250893147,0.0074483,-0.19318678562289585
0.0079138,-0.033903496071434676,0.0079138,0.022196451731114612,0.0079138,-0.017696065157617104,0.0079138,-0.019635798630625912,0.0079138,-0.025365863636897863,0.0079138,-0.08365479781300854,0.0079138,-0.01738436112550059,0.0079138,0.0072371004477108074
0.0083793,-0.028694310745780483,0.0083793,0.020382403795178285,0.0083793,-0.024664301386550527,0.0083793,-0.01422220888060849,0.0083793,-0.013998625138598498,0.0083793,-0.01322798293578329,0.0083793,-0.009055539996275834,0.0083793,-0.005115784589995292
0.0088448,-0.04558595253894118,0.0088448,0.019396890400348487,0.0088448,-0.034587177279786996,0.0088448,-0.025354232284720217,0.0088448,-0.01545580045079945,0.0088448,-0.016638711322944096,0.0088448,-0.01157335118825144,0.0088448,-0.004349906925734256
0.0093103,-0.03126923331877389,0.0093103,0.02060705714620718,0.0093103,-0.02817718442141354,0.0093103,-0.010384587503826613,0.0093103,-0.013024601824523975,0.0093103,-0.02325502025466419,0.0093103,-0.005969031587771715,0.0093103,0.0007611487254966078
0.0097759,-0.029657783145782945,0.0097759,0.022833438610367043,0.0097759,-0.04209588391307276,0.0097759,0.01692658496530791,0.0097759,-0.01963821477434653,0.0097759,-0.06869295892393679,0.0097759,-0.007565682944634736,0.0097759,-0.006152454902297216
0.0102414,-0.02829684866956828,0.0102414,0.015222806068765296,0.0102414,-0.014472491831166903,0.0102414,-0.012190442172886411,0.0102414,-0.012524988740143166,0.0102414,0.009420408761493259,0.0102414,-0.005289637636557731,0.0102414,-0.016915724961448678
0.0107069,-0.02562245146538216,0.0107069,0.01996413486026989,0.0107069,-0.028602370862898942,0.0107069,-0.014637302374896756,0.0107069,-0.03170338158086167,0.0107069,-0.018420571086215157,0.0107069,-0.015383453093443243,0.0107069,-0.0024571585433237784
0.0111724,-0.02800088081143599,0.0111724,0.03143617369845571,0.0111724,-0.028904221009015983,0.0111724,-0.005512250405613794,0.0111724,-0.010420269921927374,0.0111724,-0.020643404406520204,0.0111724,-0.008046872458098263,0.0111724,-0.009704513402021634
0.0116379,-0.02420492315310988,0.0116379,0.022111440710864905,0.0116379,-0.029341528808394943,0.0116379,-0.009321120773920727,0.0116379,-0.008077195001976008,0.0116379,-0.018561651950128835,0.0116379,-0.006540430331219031,0.0116379,-0.0004946212689790658
0.0121034,-0.0229795174153628,0.0121034,0.018822682529276817,0.0121034,-0.027814457381932445,0.0121034,-0.010766390652702152,0.0121034,-0.013320600653541861,0.0121034,-0.011159941551927522,0.0121034,-0.019187350391156592,0.0121034,-0.00243305850964046
0.012569,-0.02449104118541151,0.012569,0.019114460369068696,0.012569,-0.030624913886049304,0.012569,-0.012562717531239479,0.012569,-0.014245237201361399,0.012569,-0.01655284614729129,0.012569,-0.0028804852937365675,0.012569,-0.007717312102194454
0.0130345,-0.10787076614503531,0.0130345,0.10173667462467517,0.0130345,-0.021928478299727543,0.0130345,-0.13611965284134517,0.0130345,0.009092653657484753,0.0130345,-0.015793270268382245,0.0130345,-0.007943902190145338,0.0130345,0.18411423283085054
0.0135,-0.021662325316093325,0.0135,0.025154986974611597,0.0135,-0.026778983882006457,0.0135,-0.028332154840146576,0.0135,-0.012837711791465924,0.0135,-0.01074748791039413,0.0135,-0.012304878976492871,0.0135,-0.0062573204281461455
0.0139655,-0.023611416192287394,0.0139655,0.017689097985889107,0.0139655,-0.03726471417102217,0.0139655,-0.02426782120039971,0.0139655,-0.010072860481448342,0.0139655,-0.010680008296969645,0.0139655,-0.015395805444398246,0.0139655,-0.011254567881391503
0.014431,-0.028043005993206093,0.014431,0.0167079177050047,0.014431,-0.022681482424928023,0.014431,-0.003610791068648829,0.014431,-0.01444801728522743,0.014431,-0.014941237053076836,0.014431,-0.009565330933366907,0.014431,0.0016072031256327095
0.0148966,-0.014365837138610636,0.0148966,0.021465426542979005,0.0148966,-0.026655526288619898,0.0148966,-0.017466079585395342,0.0148966,-0.006800729913044266,0.0148966,-0.019368343590758702,0.0148966,-0.011479536886090956,0.0148966,-0.0012736183307242156
0.0153621,-0.02533538062824349,0.0153621,0.019470047576543505,0.0153621,-0.02486188457856371,0.0153621,-0.011174091224455672,0.0153621,-0.009485319337492007,0.0153621,-0.01704359991267809,0.0153621,-0.014855078888172694,0.0153621,-0.012375224329179414
0.0158276,-0.023596236371828207,0.0158276,0.0165856985164725,0.0158276,-0.02228070159628993,0.0158276,-0.003900861022333113,0.0158276,-0.010904191235902526,0.0158276,-0.005769249467867816,0.0158276,-0.0022090198206764374,0.0158276,-0.0065891959530968115
0.0162931,-0.022772658035601488,0.0162931,0.01409766172283767,0.0162931,-0.03231476839658405,0.0162931,-0.04956883386611719,0.0162931,-0.013966243119950818,0.0162931,-0.02220635399019615,0.0162931,-0.006236156174150796,0.0162931,-0.014018617035212143
0.0167586,-0.023220934037346118,0.0167586,0.019440398166674866,0.0167586,-0.03489303669565331,0.0167586,0.0007078079727697443,0.0167586,-0.008179683070202049,0.0167586,-0.01664801247790207,0.0167586,-0.000590082442344664,0.0167586,-0.00848637637109454
0.0172241,-0.023442481444983898,0.0172241,0.01680438956289569,0.0172241,-0.02472775244940365,0.0172241,-0.007642364217781051,0.0172241,-0.015975673679209067,0.0172241,-0.018491910150183973,0.0172241,-0.010299570293880123,0.0172241,-0.000813574026776472
0.0176897,-0.023047205693536615,0.0176897,0.0175890233575951,0.0176897,-0.02317422031589623,0.0176897,-0.005009217952798263,0.0176897,-0.011054260736610927,0.0176897,-0.011918168189295596,0.0176897,0.0032297452197756673,0.0176897,-0.00031182227302522245
0.0181552,-0.02606444949786023,0.0181552,0.018391979786847708,0.0181552,-0.027915451580424813,0.0181552,-0.018953588901313885,0.0181552,-0.012317359707964371,0.0181552,-0.014406972887544802,0.0181552,-0.008137524307681594,0.0181552,-0.012881114358514429
0.0186207,-0.02728756124268393,0.0186207,0.017218159062305432,0.0186207,-0.02497764674188954,0.0186207,-0.0038029319073051415,0.0186207,-0.012760213109939007,0.0186207,-0.009017766165955144,0.0186207,0.007343245475489507,0.0186207,-0.0010137705853785824
0.0190862,-0.026434773205080028,0.0190862,0.018139852751701234,0.0190862,-0.029013408839741156,0.0190862,-0.006377078088619586,0.0190862,-0.009293490253977603,0.0190862,-0.012274573191757917,0.0190862,-0.0016214686380018556,0.0190862,-0.001803651540243395
0.0195517,-0.02926590965954822,0.0195517,0.01922589784398457,0.0195517,-0.016285063208469223,0.0195517,-0.02276944154830016,0.0195517,-0.010781779798698921,0.0195517,-0.022688221493297665,0.0195517,-0.0031258464540305985,0.0195517,-0.004551251334617327
0.0200172,-0.027773833152564476,0.0200172,0.020762648247523732,0.0200172,-0.028272837619550982,0.0200172,-0.01490360889347043,0.0200172,-0.01169625405758932,0.0200172,-0.015489769890960304,0.0200172,-0.010100192705297216,0.0200172,-0.0010680089874674705
0.0204828,-0.009049551508571965,0.0204828,0.04093404078057503,0.0204828,-0.028227662971240824,0.0204828,-0.00022526476074029604,0.0204828,-0.015351862021539521,0.0204828,-0.02425128132797008,0.0204828,-0.02258843405331552,0.0204828,0.0022150018737355586
0.0209483,-0.030097397129787134,0.0209483,0.0029484676650409158,0.0209483,-0.028213267905798426,0.0209483,-0.001841298352670199,0.0209483,-0.010357042494926388,0.0209483,-0.02239394317164137,0.0209483,-0.011550141743529928,0.0209483,-0.0003770735931888855
0.0214138,-0.022433565057193336,0.0214138,0.01877890732469378,0.0214138,-0.02694428110167094,0.0214138,-0.004931005799462029,0.0214138,-0.014716491705489977,0.0214138,-0.019987278095267843,0.0214138,-0.009730462135793495,0.0214138,-4.458053333557851e-05
0.0218793,-0.024612783136996795,0.0218793,0.016596041812748527,0.0218793,-0.021617264335731745,0.0218793,-0.02569371517764789,0.0218793,-0.017111644386456036,0.0218793,0.0069436462370354906,0.0218793,-0.029272720986804793,0.0218793,-0.004948445351243785
0.0223448,-0.0682125316048593,0.0223448,0.00014495825148729365,0.0223448,-0.048254384795390785,0.0223448,0.19454734321623862,0.0223448,-0.020816103341612206,0.0223448,-0.01399916778421527,0.0223448,-0.019842347579092694,0.0223448,0.056588779667648616
0.0228103,-0.02477177885723753,0.0228103,0.009839602945928443,0.0228103,-0.009666517045699397,0.0228103,-0.01467720553318548,0.0228103,-0.02420951106594923,0.0228103,-0.03439878140953507,0.0228103,-0.0212158787209303,0.0228103,-0.003987158770619552
0.0232759,-0.047195602167479735,0.0232759,0.030863344025635304,0.0232759,-0.01914354365107694,0.0232759,0.02978169179099097,0.0232759,-0.01966407896846156,0.0232759,-0.03726610572095571,0.0232759,-0.013366901076318816,0.0232759,-0.03391872933502564
0.0237414,0.7262562058787779,0.0237414,-0.013774255738774121,0.0237414,0.07229762238238588,0.0237414,0.1294285552646494,0.0237414,-0.020245135826647713,0.0237414,-0.046812528512200455,0.0237414,-0.0430275121461596,0.0237414,0.3021438871127319
0.0242069,-0.02849466341944888,0.0242069,0.018619251060233124,0.0242069,-0.025740514879266665,0.0242069,-0.010512717340689313,0.0242069,-0.010833860887680395,0.0242069,-0.013794194006758432,0.0242069,-0.010974207147229175,0.0242069,-0.003264158892836641
0.0246724,-0.026832501808935934,0.0246724,0.018263798046984567,0.0246724,-0.02747498418419408,0.0246724,-0.009255698818448168,0.0246724,-0.015820770186896874,0.0246724,-0.015620703525031263,0.0246724,-0.008726247355263072,0.0246724,-0.002046264102586983
0.0251379,-0.02548177331770582,0.0251379,0.004724182869050248,0.0251379,-0.027058764084421368,0.0251379,-0.005497875093231939,0.0251379,-0.017061204967532453,0.0251379,0.014256736441352046,0.0251379,-0.005458341813536679,0.0251379,-0.006623002574211742
0.0256034,-0.030139396946634558,0.0256034,0.02013024830639114,0.0256034,-0.03368366836748435,0.0256034,-0.006036720001543408,0.0256034,-0.016928052520898063,0.0256034,-0.023566244231859608,0.0256034,-0.009113174477093328,0.0256034,-0.00391351714794324
0.026069,-0.029358985588167855,0.026069,0.027695157544435314,0.026069,-0.03228569524816874,0.026069,-0.008006657654645083,0.026069,-0.019131235982985443,0.026069,-0.023121657180691944,0.026069,-0.008448914168963484,0.026069,-0.011807007916063966
0.0265345,-0.02734370054330277,0.0265345,0.0199409107608406,0.0265345,-0.05643462804634285,0.0265345,0.023421874992549004,0.0265345,-0.01773767570812886,0.0265345,-0.03548736454312659,0.0265345,0.0016026391561186017,0.0265345,-0.004281335818690881
0.027,-0.027451191481951954,0.027,0.018827518933373026,0.027,-0.029628552619438038,0.027,-0.010656716870748652,0.027,-0.016170113686121593,0.027,-0.01880336869080506,0.027,-0.0011722061122825095,0.027,-0.0002437964019502048
0.0274655,-0.022827895504434346,0.0274655,0.018569487847664736,0.0274655,-0.03007298647000837,0.0274655,-0.009968666156516565,0.0274655,-0.014115563715940077,0.0274655,-0.02424843303339961,0.0274655,-0.008946131256184433,0.0274655,-0.002420771595654948
0.027931,-0.025116356782575226,0.027931,0.018457879448810298,0.027931,-0.031217419052088215,0.027931,-0.013454615817938506,0.027931,-0.012263918809765864,0.027931,-0.020914409712888504,0.027931,-0.012104267540970094,0.027931,0.0017738445902872062
0.0283966,-0.030873461079632705,0.0283966,0.014964706336392564,0.0283966,-0.0337960194538116,0.0283966,-0.015834721100581088,0.0283966,0.0010721106935746225,0.0283966,-0.010009563418007662,0.0283966,0.007098672964548533,0.0283966,0.0010080038762008757
0.0288621,-0.028214699915146635,0.0288621,0.019483569490259537,0.0288621,-0.024827767346155428,0.0288621,-0.01463210923850344,0.0288621,-0.01468841242542725,0.0288621,-0.017222450353796746,0.0288621,-0.006855407553974014,0.0288621,-0.0025973734175446218
0.0293276,-0.027770048591694355,0.0293276,0.010367526806672642,0.0293276,-0.03419868751180499,0.0293276,0.007470263542553103,0.0293276,-0.007719737305481578,0.0293276,-0.012846702113628839,0.0293276,0.008671170687431621,0.0293276,0.007638914928868974
0.0297931,-0.018997840092362897,0.0297931,0.03317622447627051,0.0297931,-0.019734901760589344,0.0297931,-0.020590783044091364,0.0297931,-0.013686780152919268,0.0297931,-0.010506991718191637,0.0297931,-0.009968003472931258,0.0297931,0.0005761193105377396
0.0302586,-0.03164525629858106,0.0302586,0.018269274318323005,0.0302586,-0.02832122627306805,0.0302586,-0.0036905130616091686,0.0302586,-0.012088326108022678,0.0302586,-0.020939135860821283,0.0302586,-0.013465789886633193,0.0302586,-0.006516829806416919
0.0307241,-0.024159016902311196,0.0307241,0.01913465950531203,0.0307241,-0.028225283481056126,0.0307241,-0.006027860232543497,0.0307241,-0.007615131847865444,0.0307241,-0.0061815268714618685,0.0307241,-0.01123483171627286,0.0307241,0.0006656485057487259
0.0311897,-0.03266052301144852,0.0311897,0.01868478881747659,0.0311897,-0.028590354925732083,0.0311897,-0.019799861710278602,0.0311897,-0.019839152765387287,0.0311897,-0.022992008110875737,0.0311897,-0.007803886425407155,0.0311897,-0.0031752648417729635
0.0316552,-0.029764309342336082,0.0316552,0.019243984637864465,0.0316552,-0.01923343713831888,0.0316552,-0.0125811018098317,0.0316552,-0.006480682755474281,0.0316552,-0.027711324754817974,0.0316552,-0.050197454316002366,0.0316552,-0.007011874087300032
0.0321207,-0.026925420043420373,0.0321207,0.01740021024407595,0.0321207,-0.03770075286058464,0.0321207,-0.014293873309840647,0.0321207,-0.017243501311039282,0.0321207,-0.016469612765665213,0.0321207,-0.007406750686385208,0.0321207,-0.010536128716362548
0.0325862,-0.032025466092843624,0.0325862,0.0233992768769579,0.0325862,-0.022328020728751015,0.0325862,-0.002869730950840921,0.0325862,-0.0075707863777879384,0.0325862,-0.025314446072638004,0.0325862,-0.011933070242402512,0.0325862,-0.005128266489923268
0.0330517,-0.02122830800258072,0.0330517,0.018084823453448293,0.0330517,-0.03882163372237971,0.0330517,-0.02713223824278801,0.0330517,-0.011564590156223369,0.0330517,-0.00628862293924516,0.0330517,-0.013894392880078862,0.0330517,-0.01761395671324348
0.0335172,-0.027647561233105175,0.0335172,0.017759599581369436,0.0335172,-0.024190690506184973,0.0335172,-0.01412148621310444,0.0335172,-0.013441449941641202,0.0335172,-0.024705362731121554,0.0335172,-0.010807664630240571,0.0335172,0.01039916879605207
0.0339828,-0.02744682181564444,0.0339828,0.017200058457825712,0.0339828,-0.041991097422476545,0.0339828,-0.029561652882701267,0.0339828,-0.009239746632540312,0.0339828,-0.012755695279028091,0.0339828,0.005339131423742068,0.0339828,-0.001244432354052264
0.0344483,-0.026809434015435386,0.0344483,0.027180502991626113,0.0344483,-0.026884346045914484,0.0344483,-0.015788374816040944,0.0344483,-0.01856098400858141,0.0344483,-0.012414141985061125,0.0344483,-0.010193725678758972,0.0344483,-0.005432760103045929
0.0349138,-0.026268507917531814,0.0349138,0.021160775692968394,0.0349138,-0.04323992883350533,0.0349138,-0.008643433187919025,0.0349138,-0.013054387108889174,0.0349138,-0.0030718606701067683,0.0349138,-0.004130606404329656,0.0349138,-0.0052465958611261805
0.0353793,-0.02808153298316586,0.0353793,0.01911557549724128,0.0353793,-0.023442511164811337,0.0353793,-0.0012704750613065812,0.0353793,-0.01232922963982712,0.0353793,-0.006181431740184509,0.0353793,-0.008564121570389037,0.0353793,0.002028306723663953
0.0358448,-0.02654448349355867,0.0358448,0.01767880267439374,0.0358448,-0.029118415690367983,0.0358448,-0.0022651443135931976,0.0358448,-0.013481298672614269,0.0358448,-0.025437357887839955,0.0358448,-0.015173302913677172,0.0358448,0.04748730123237746
0.0363103,-0.032571331657707356,0.0363103,0.08113434737444505,0.0363103,-0.03651771398470365,0.0363103,0.05458789868788131,0.0363103,-0.007703286174286536,0.0363103,-0.009059733987720989,0.0363103,-0.015273334743305687,0.0363103,0.11317982064428474
0.0367759,-0.028146721955444414,0.0367759,0.01983905199069682,0.0367759,-0.0388866899987596,0.0367759,0.003997906985492527,0.0367759,-0.013949777341577863,0.0367759,-0.027885216569803476,0.0367759,-0.0060784920684954806,0.0367759,-0.0022743031550668457
0.0372414,-0.053943107021331954,0.0372414,0.016425438087643403,0.0372414,-0.023099819144594677,0.0372414,-0.004545256793973025,0.0372414,-0.009112719026538279,0.0372414,-0.020863243337016547,0.0372414,-0.007200030570885921,0.0372414,0.0029013988600580997
0.0377069,-0.02672764184398183,0.0377069,0.017215309156398257,0.0377069,-0.028563525355182015,0.0377069,-0.0134831895122377,0.0377069,-0.01543996067028402,0.0377069,-0.022635597925172016,0.0377069,-0.014631405136983243,0.0377069,0.00027638605609996603
0.0381724,-0.022388256116245474,0.0381724,0.028877106545908828,0.0381724,-0.021567257604850662,0.0381724,-0.01208188614340508,0.0381724,-0.009279496177653558,0.0381724,-0.0044091057675909925,0.0381724,-0.004136763196665543,0.0381724,0.005512396896838079
0.0386379,-0.022067237252713638,0.0386379,0.04577502454863914,0.0386379,-0.029326079075595313,0.0386379,-0.015512876023171437,0.0386379,-0.014435459110275021,0.0386379,-0.028365627048364275,0.0386379,-0.009771331624501703,0.0386379,0.0029512856538196908
0.0391034,-0.022598706599065602,0.0391034,0.030988555737835807,0.0391034,-0.031036068888875654,0.0391034,-0.01190947379145,0.0391034,-0.017748497421978204,0.0391034,-0.025228348043938382,0.0391034,-0.012335981782946643,0.0391034,-0.013550597750480127
0.039569,-0.026712754343012284,0.039569,0.019894385321820026,0.039569,-0.03491840453057934,0.039569,-0.010753423336158918,0.039569,-0.013301413648936545,0.039569,-0.009958937805959911,0.039569,-0.008272340085498401,0.039569,-0.005701340812828413
0.0400345,-0.02240698127959582,0.0400345,0.01493420546057144,0.0400345,-0.026415796576241737,0.0400345,-0.03073320333754183,0.0400345,-0.009912404562449574,0.0400345,-0.004700650208878705,0.0400345,-0.010790230471860212,0.0400345,0.0019973887952480143
0.0405,-0.026729965904325286,0.0405,0.019999684167683725,0.0405,-0.02919253983875018,0.0405,-0.01027385400712378,0.0405,-0.015877348558985982,0.0405,-0.015763183114526035,0.0405,-0.011224571818807826,0.0405,-0.0003174906609072299
0.0409655,-0.026862460898356543,0.0409655,0.02170608376690619,0.0409655,-0.025663969088786872,0.0409655,-0.0038925020758998202,0.0409655,-0.012133482714562521,0.0409655,-0.0063280481037101535,0.0409655,-0.008691807170222242,0.0409655,0.000993396093703644
0.041431,-0.027269793508838156,0.041431,0.017049279689680293,0.041431,-0.02779754270189528,0.041431,-0.016489480283136584,0.041431,-0.014970727939123777,0.041431,-0.022908754171378085,0.041431,-0.010002115934611148,0.041431,-0.02151519277685478
0.0418966,-0.02602254568182035,0.0418966,0.0203439058242978,0.0418966,-0.03605555156717734,0.0418966,0.0005912991239437684,0.0418966,-0.0028466399594086495,0.0418966,-0.024356681476943004,0.0418966,-0.07428537404200063,0.0418966,-0.01065574520520522
0.0423621,-0.03336327549886192,0.0423621,0.005335903850179827,0.0423621,-0.026312048748903017,0.0423621,0.003313269668098138,0.0423621,-0.010238256424725936,0.0423621,-0.02245620936641497,0.0423621,-0.010181501847330039,0.0423621,-0.003078222647711798
0.0428276,-0.025103942521079278,0.0428276,0.021105450223469303,0.0428276,-0.05357742375561961,0.0428276,0.0319343527144106,0.0428276,-0.014000738675952652,0.0428276,-0.057945725963439484,0.0428276,-0.01765163640166205,0.0428276,-0.006087938342202804
0.0432931,-0.028113382404021513,0.0432931,0.0189068517229125,0.0432931,-0.026477050554947257,0.0432931,-0.012959080676481171,0.0432931,-0.013387518049504244,0.0432931,-0.023558125387092017,0.0432931,-0.01211270981861217,0.0432931,0.013942601975949025
0.0437586,-0.02722969511539064,0.0437586,0.020229891807103283,0.0437586,-0.03750423352344697,0.0437586,-0.025298788857064134,0.0437586,-0.00965439408551398,0.0437586,-0.013543496904345368,0.0437586,-0.006464031429676893,0.0437586,-0.004068808914075279
0.0442241,-0.01416093805170994,0.0442241,0.017151617589544095,0.0442241,-0.022036858913749402,0.0442241,0.006784748580190222,0.0442241,-0.014676648460238105,0.0442241,-0.013112076403832674,0.0442241,-0.009989935246781016,0.0442241,0.006857004244083727
0.0446897,-0.02461868233515071,0.0446897,0.0049063788889114335,0.0446897,-0.02970007741740607,0.0446897,-0.0021012674803336973,0.0446897,-0.012635558395345699,0.0446897,-0.016136950181972837,0.0446897,-0.006723482144097055,0.0446897,-0.0005534997048924843
0.0451552,-0.02085861344574685,0.0451552,0.01828670201836346,0.0451552,-0.04060303993921443,0.0451552,-0.004164220043436687,0.0451552,-0.00486848632924206,0.0451552,-0.003203808366065328,0.0451552,-0.012184253237826752,0.0451552,0.0038782801161114295
0.0456207,-0.029060106698912222,0.0456207,0.007199941359563067,0.0456207,-0.02519683982617322,0.0456207,-0.014652135687718837,0.0456207,-0.012529426327943644,0.0456207,-0.02840251842090538,0.0456207,-0.01198771154682754,0.0456207,-0.004163973997040456
0.0460862,-0.25221576840445126,0.0460862,-0.15798949753821392,0.0460862,-0.02734159447967174,0.0460862,-0.014146276519215907,0.0460862,-0.02246618124975554,0.0460862,0.01540592877304907,0.0460862,-0.0076554557855460495,0.0460862,-0.1817107480265934
0.0465517,-0.02437489961667945,0.0465517,0.024049901172526676,0.0465517,-0.03033403237184624,0.0465517,-0.00483855486676689,0.0465517,-0.0129668377304734,0.0465517,-0.007888451259437346,0.0465517,0.002855161485021018,0.0465517,-0.0036668356877697286
0.0470172,-0.020929988175823443,0.0470172,0.016883581862449776,0.0470172,-0.02600637603665144,0.0470172,-0.019899550924751076,0.0470172,-0.011404447362941165,0.0470172,-0.01971809218312733,0.0470172,-0.00824499453447886,0.0470172,-0.0032910533483866133
0.0474828,-0.03147714380664532,0.0474828,0.006160831841430805,0.0474828,-0.03411643570330524,0.0474828,-0.014329668066272812,0.0474828,-0.023622217974972975,0.0474828,-0.02187019110830942,0.0474828,0.0013227428537220703,0.0474828,-0.0006505190983606108
0.0479483,-0.03058734489164261,0.0479483,0.005883647731284858,0.0479483,-0.025869945101705226,0.0479483,-0.01649422224141347,0.0479483,-0.009687180260443243,0.0479483,-0.009550086475031623,0.0479483,-0.01129073183045189,0.0479483,0.011612578098291032
