Application:, Trigno Discover (2.0.1.3)
Date/Time:, 26-09-2025 14:47:11
Collection Length (seconds):, 2.997
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873), Gastrocnemius right (85873), , , , , , , , , , , , , , , , , , , , , ,
0.0060517,-0.019685268193018166,0.0060517,0.022105626733667283,0.0060517,-0.02596635164900599,0.0060517,-0.016220579540928096,0.0060517,-0.016072841324671957,0.0060517,-0.037279388360842894,0.0060517,-0.01187995554994753,0.0060517,-0.010786359253045965, , , , , , , , , , , , , , , , , , , , , , 
0.0065172,-0.031283973368134425,0.0065172,0.017582602887385796,0.0065172,-0.02388128846442413,0.0065172,-0.009953912705957692,0.0065172,-0.007011384031387863,0.0065172,-0.01865675947215889,0.0065172,-0.010436020115503427,0.0065172,0.004476665272443271, , , , , , , , , , , , , , , , , , , , , , 
0.0069828,-0.025470237904728264,0.0069828,0.021127937753511218,0.0069828,-0.03173168008914418,0.0069828,-0.009676326159926748,0.0069828,-0.01652497879671842,0.0069828,-0.04784669491934327,0.0069828,-0.011440791215973344,0.0069828,-0.0016833434220385932, , , , , , , , , , , , , , , , , , , , , , 
0.0074483,-0.004029394478343666,0.0074483,0.010088784662045588,0.0074483,-0.02430310624347216,0.0074483,0.0024415364094954907,0.0074483,0.00372110474967033,0.0074483,-0.19179144324068798,0.0074483,-0.009026400808147242,0.0074483,0.0028717027101007237, , , , , , , , , , , , , , , , , , , , , , 
0.0079138,-0.0005055580465535137,0.0079138,0.059829318811239963,0.0079138,-0.025100044212573832,0.0079138,-0.012444632698851123,0.0079138,-0.011716885525740482,0.0079138,-0.0618596428620665,0.0079138,-0.0021860581289903504,0.0079138,-0.009858461846382447, , , , , , , , , , , , , , , , , , , , , , 
0.0083793,-0.026486039848594656,0.0083793,0.024098030392882056,0.0083793,-0.02467387644853627,0.0083793,-0.010181821647218684,0.0083793,-0.016889619729590296,0.0083793,-0.03730915180280969,0.0083793,-0.05540402100032027,0.0083793,-0.00934828072517574, , , , , , , , , , , , , , , , , , , , , , 
0.0088448,0.09075657393147275,0.0088448,0.13324281612252112,0.0088448,-0.05042664591485812,0.0088448,0.22250241389023578,0.0088448,0.0069420949683084085,0.0088448,0.010866882257651589,0.0088448,-0.017581641515942034,0.0088448,0.0019191609642156809, , , , , , , , , , , , , , , , , , , , , , 
0.0093103,-0.0256150184154888,0.0093103,0.020883591996532166,0.0093103,-0.02494573434957068,0.0093103,-0.0006488554916048064,0.0093103,-0.011950561318295687,0.0093103,-0.012884715558732078,0.0093103,-0.016080607244776658,0.0093103,-0.0008986144128052035, , , , , , , , , , , , , , , , , , , , , , 
0.0097759,-0.009550723518199881,0.0097759,0.02295142630114529,0.0097759,-0.012063734045471938,0.0097759,0.040887146078388496,0.0097759,-0.016859777830544452,0.0097759,0.019341387842865865,0.0097759,-0.04599928230799929,0.0097759,-0.004766997012991283, , , , , , , , , , , , , , , , , , , , , , 
0.0102414,-0.021935977146186895,0.0102414,0.019585508736866427,0.0102414,-0.02441783378681049,0.0102414,0.02079073499706579,0.0102414,-0.01123326529717308,0.0102414,-0.01730097474826059,0.0102414,-0.005689644577670354,0.0102414,-0.011032504921392225, , , , , , , , , , , , , , , , , , , , , , 
0.0107069,-0.07066151666867178,0.0107069,0.010502245407884686,0.0107069,-0.04581452917204354,0.0107069,-0.016072317456872157,0.0107069,-0.006443751502838988,0.0107069,-0.01885190849700029,0.0107069,-0.042807979579417794,0.0107069,-0.004933717846080025, , , , , , , , , , , , , , , , , , , , , , 
0.0111724,0.17503034321373093,0.0111724,0.07778221769086181,0.0111724,-0.00927144378083489,0.0111724,-0.21238653646859848,0.0111724,-0.09901552841903928,0.0111724,0.026682264175465518,0.0111724,-0.12376465722525898,0.0111724,0.4266740894105701, , , , , , , , , , , , , , , , , , , , , , 
0.0116379,-0.02237158189268865,0.0116379,0.02021386081500727,0.0116379,-0.022533873146695367,0.0116379,0.00910218624411865,0.0116379,-0.01013008162981697,0.0116379,-0.017724213520590996,0.0116379,-0.0102102666515682,0.0116379,0.004674284143953279, , , , , , , , , , , , , , , , , , , , , , 
0.0121034,0.07093987382605296,0.0121034,-0.004093442383504443,0.0121034,-0.027520636212938255,0.0121034,0.0039172363411978835,0.0121034,-0.0038520812643478277,0.0121034,0.004170431666296454,0.0121034,-0.03758387529789841,0.0121034,0.03131224284277056, , , , , , , , , , , , , , , , , , , , , , 
0.012569,0.10416901939826946,0.012569,0.050280709628598305,0.012569,-0.03051671454483527,0.012569,-0.01797451733093729,0.012569,-0.014142134011941124,0.012569,-0.06405909987515601,0.012569,-0.1517112649368043,0.012569,0.03956581344491748, , , , , , , , , , , , , , , , , , , , , , 
0.0130345,0.0011799215354992782,0.0130345,0.018084386720972626,0.0130345,-0.028766379770859104,0.0130345,-0.0100609510207104,0.0130345,-0.014534520234709806,0.0130345,0.011720175753856666,0.0130345,-0.037390325341715144,0.0130345,-0.0018258095233287647, , , , , , , , , , , , , , , , , , , , , , 
0.0135,-0.03104335554170976,0.0135,0.01891227161962955,0.0135,-0.023572013202548495,0.0135,-0.016265532134738227,0.0135,-0.009136376132377503,0.0135,-0.020283678155724107,0.0135,-0.011474619334359785,0.0135,0.0008623296113071167, , , , , , , , , , , , , , , , , , , , , , 
0.0139655,-0.030299068263938665,0.0139655,0.025517262429772068,0.0139655,-0.03080457771422706,0.0139655,-0.008761134634370758,0.0139655,-0.007360234515904476,0.0139655,-0.031822858947725914,0.0139655,-0.0057070022902326765,0.0139655,-0.003875320764789871, , , , , , , , , , , , , , , , , , , , , , 
0.014431,0.1475679049140947,0.014431,-0.0008566862104449985,0.014431,-0.07047316993339285,0.014431,-0.1847333047112709,0.014431,0.021271537117845088,0.014431,-0.010692737074547843,0.014431,-0.14663075796840735,0.014431,0.048587560122762816, , , , , , , , , , , , , , , , , , , , , , 
0.0148966,-0.03264654580214634,0.0148966,0.01662703990910527,0.0148966,-0.030958907643010774,0.0148966,-0.015482907849564805,0.0148966,-0.009279487884096362,0.0148966,-0.015340896800633446,0.0148966,-0.008856879126789207,0.0148966,-0.0007274512188546454, , , , , , , , , , , , , , , , , , , , , , 
0.0153621,-0.025248393327165174,0.0153621,0.026692305757178778,0.0153621,-0.026927804154129986,0.0153621,-0.012850513424264486,0.0153621,0.0024059146743536995,0.0153621,-0.010006517215293232,0.0153621,-0.006282435603082058,0.0153621,-0.0004301877704155563, , , , , , , , , , , , , , , , , , , , , , 
0.0158276,-0.029671805055798417,0.0158276,0.016573656782332042,0.0158276,-0.030350028564682753,0.0158276,-0.005947775316071788,0.0158276,-0.005568014622707417,0.0158276,-0.01611199939425434,0.0158276,-0.005187358564405441,0.0158276,-0.004873286037648047, , , , , , , , , , , , , , , , , , , , , , 
0.0162931,-0.028801996791246457,0.0162931,0.021657753058612506,0.0162931,-0.02752333429543311,0.0162931,-0.009686387574736256,0.0162931,-0.014408963181311685,0.0162931,-0.06031289588238183,0.0162931,3.2709053748408625e-05,0.0162931,-0.0001777344608704916, , , , , , , , , , , , , , , , , , , , , , 
0.0167586,-0.03606629504019349,0.0167586,-0.008935813194833591,0.0167586,-0.023090015085122966,0.0167586,-0.006172057444812114,0.0167586,-0.018525831263545327,0.0167586,0.0011339329623765238,0.0167586,-0.005872677793468042,0.0167586,0.03115999973233702, , , , , , , , , , , , , , , , , , , , , , 
0.0172241,-0.03536495915479422,0.0172241,0.012028883245296586,0.0172241,-0.03714071354030719,0.0172241,0.00645178939111752,0.0172241,-0.016362850877496553,0.0172241,-0.009278633539108721,0.0172241,0.008661846792637231,0.0172241,-0.005728742726446448, , , , , , , , , , , , , , , , , , , , , , 
0.0176897,-0.004964533734288802,0.0176897,0.004499038791628687,0.0176897,-0.018961998154427756,0.0176897,0.041725588144225924,0.0176897,-0.014702960027568102,0.0176897,-0.029745844924713376,0.0176897,0.04469871820491446,0.0176897,0.03794660521708418, , , , , , , , , , , , , , , , , , , , , , 
0.0181552,-0.06662019724053922,0.0181552,0.016794689915456514,0.0181552,-0.045704052456276255,0.0181552,-0.022083855328683958,0.0181552,-0.00987207654948741,0.0181552,-0.02296042628901328,0.0181552,-0.07504177460503873,0.0181552,-0.0002674985995507178, , , , , , , , , , , , , , , , , , , , , , 
0.0186207,-0.029361735761475678,0.0186207,0.01756653108714859,0.0186207,-0.026069965483113768,0.0186207,-0.022884710574122363,0.0186207,-0.010327855719049648,0.0186207,-0.019576536137847142,0.0186207,-0.008459210652979094,0.0186207,-0.005876865700324415, , , , , , , , , , , , , , , , , , , , , , 
0.0190862,-0.004728317436919444,0.0190862,0.014504398118420251,0.0190862,-0.035195083498723786,0.0190862,-0.014603662726554329,0.0190862,-0.016134973715369913,0.0190862,-0.06352752068701539,0.0190862,0.01328679984290615,0.0190862,-0.02321267378073712, , , , , , , , , , , , , , , , , , , , , , 
0.0195517,-0.029128342596231867,0.0195517,0.019513274343143813,0.0195517,-0.026726301347747762,0.0195517,-0.014291665931406513,0.0195517,-0.010675912946665554,0.0195517,-0.01853867481397177,0.0195517,-0.014778401834103456,0.0195517,0.008223546050344047, , , , , , , , , , , , , , , , , , , , , , 
0.0200172,-0.02051228091276954,0.0200172,0.0137850512158914,0.0200172,-0.026964273597781408,0.0200172,-0.0020866814860311333,0.0200172,-0.01836617385087317,0.0200172,-0.0035035551977424763,0.0200172,-0.01552895507022105,0.0200172,-0.0012589805978963026, , , , , , , , , , , , , , , , , , , , , , 
0.0204828,0.03660382120682787,0.0204828,0.03107068356925278,0.0204828,-0.02813581545287138,0.0204828,0.0009314821197038519,0.0204828,-0.00900575038514247,0.0204828,-0.09787762543024933,0.0204828,0.01887704980207246,0.0204828,0.0030329072526973947, , , , , , , , , , , , , , , , , , , , , , 
0.0209483,-0.0015862922050097472,0.0209483,0.019473374874119643,0.0209483,-0.022809016184187708,0.0209483,-0.009922015924524394,0.0209483,-0.016375231437670654,0.0209483,-0.011066523174581502,0.0209483,-0.0095736506153663,0.0209483,-0.0064396181306164224, , , , , , , , , , , , , , , , , , , , , , 
0.0214138,-0.028171347775685873,0.0214138,0.042547045692528485,0.0214138,-0.031690481614439915,0.0214138,-0.6551795028741338,0.0214138,-0.06835535725223486,0.0214138,0.04326169314442834,0.0214138,-0.07012604609785941,0.0214138,2.490228452499672, , , , , , , , , , , , , , , , , , , , , , 
0.0218793,-0.041030950843825166,0.0218793,0.017933168596239692,0.0218793,-0.01652322361390825,0.0218793,-0.004905829536316051,0.0218793,-0.013418915020275271,0.0218793,-0.0028876024833895293,0.0218793,-0.0168034946175288,0.0218793,0.01833816489442178, , , , , , , , , , , , , , , , , , , , , , 
0.0223448,-0.024759017242759605,0.0223448,0.019384602507541468,0.0223448,-0.027439417973585567,0.0223448,-0.010391355832721709,0.0223448,-0.014423265492409063,0.0223448,-0.019436348571676115,0.0223448,-0.012107370672434961,0.0223448,-0.0050979138448759235, , , , , , , , , , , , , , , , , , , , , , 
0.0228103,-0.08375400300064734,0.0228103,0.01800575483821342,0.0228103,-0.03864705008044149,0.0228103,-0.021296907898901596,0.0228103,-0.03434790210624051,0.0228103,-0.05880379967457703,0.0228103,-0.009450617312120905,0.0228103,-0.012784642839225825, , , , , , , , , , , , , , , , , , , , , , 
0.0232759,-0.0224511290106747,0.0232759,0.01700970215037852,0.0232759,-0.019521845385224768,0.0232759,-0.01118536423309882,0.0232759,-0.012460032064798234,0.0232759,-0.017979821947502483,0.0232759,-0.01108965888571514,0.0232759,0.003048889688303652, , , , , , , , , , , , , , , , , , , , , , 
0.0237414,-0.021528782126996014,0.0237414,0.03152122488861089,0.0237414,-0.03200069106484944,0.0237414,-0.03963549920942969,0.0237414,0.0005156702749157269,0.0237414,-0.024694661087465576,0.0237414,-0.010436812494725932,0.0237414,-0.002422576628161316, , , , , , , , , , , , , , , , , , , , , , 
0.0242069,-0.002510239828076852,0.0242069,-0.019309132910009127,0.0242069,-0.029370426821066737,0.0242069,0.0004398612885937241,0.0242069,-0.04726115020904387,0.0242069,-0.03694302343634463,0.0242069,0.10162576051247738,0.0242069,0.06496071861582715, , , , , , , , , , , , , , , , , , , , , , 
0.0246724,-0.08486209261135551,0.0246724,0.027438008697397712,0.0246724,-0.031067157767611535,0.0246724,-0.025192071606542268,0.0246724,-0.016430526810443994,0.0246724,-0.010494916758329276,0.0246724,-0.0071482992607189485,0.0246724,0.0038723415051864895, , , , , , , , , , , , , , , , , , , , , , 
0.0251379,-0.015134547190225426,0.0251379,0.019332417124178998,0.0251379,-0.03689288585193643,0.0251379,-0.03679257753088656,0.0251379,-0.009385259519675303,0.0251379,-0.018765423674453753,0.0251379,-0.00955706914977997,0.0251379,-0.012436811702090619, , , , , , , , , , , , , , , , , , , , , , 
0.0256034,-0.02718096135936837,0.0256034,0.019093802432824894,0.0256034,-0.04733592165352134,0.0256034,0.0022840898804788977,0.0256034,-0.015950361986103032,0.0256034,-0.016070758602384834,0.0256034,-0.008452959060557548,0.0256034,-0.001614248061406417, , , , , , , , , , , , , , , , , , , , , , 
0.026069,-0.1384164932628954,0.026069,0.02444128750400544,0.026069,-0.01794489163631464,0.026069,-0.1623433387997502,0.026069,-0.024872984201071282,0.026069,-0.019705167448142824,0.026069,-0.08646000159820924,0.026069,-0.015682829308440456, , , , , , , , , , , , , , , , , , , , , , 
0.0265345,-0.023013474716605642,0.0265345,0.015043285538396017,0.0265345,-0.03568396231291641,0.0265345,-0.0048806105090677,0.0265345,0.044776551585526646,0.0265345,0.05689595094826459,0.0265345,-0.012185908505293865,0.0265345,0.0015767293329414828, , , , , , , , , , , , , , , , , , , , , , 
0.027,-0.16963674344255025,0.027,0.017176339333935645,0.027,-0.028131039864665627,0.027,-0.04013037396607248,0.027,0.001362368943516848,0.027,-0.017407480554021353,0.027,-0.008118998597108906,0.027,-0.00721083790386493, , , , , , , , , , , , , , , , , , , , , , 
0.0274655,-0.027315410681143036,0.0274655,0.009958561910439805,0.0274655,-0.03506223898306117,0.0274655,-0.01691807367256636,0.0274655,-0.0045472131586144155,0.0274655,-0.03537739343061,0.0274655,-0.00936459096899859,0.0274655,-0.015769109239369403, , , , , , , , , , , , , , , , , , , , , , 
0.027931,-0.041650222384566664,0.027931,-0.01770246811616989,0.027931,-0.04980465565088141,0.027931,-0.09261598913050202,0.027931,-0.011880386763998482,0.027931,0.170972230890172,0.027931,-0.005730916611871072,0.027931,-0.019689095422503453, , , , , , , , , , , , , , , , , , , , , , 
0.0283966,-0.10357392100470816,0.0283966,0.011808616691586329,0.0283966,-0.04413854805870744,0.0283966,-0.052581014470732025,0.0283966,-0.06276023829257668,0.0283966,0.011627584177855914,0.0283966,-0.012220696616120236,0.0283966,-0.012268811957222571, , , , , , , , , , , , , , , , , , , , , , 
0.0288621,-0.22816291487868404,0.0288621,0.02244372887715008,0.0288621,-0.030690969066715746,0.0288621,0.001255116494293401,0.0288621,-0.01822876429771256,0.0288621,-0.020692699925107565,0.0288621,0.015423616543443137,0.0288621,0.09354082910462222, , , , , , , , , , , , , , , , , , , , , , 
0.0293276,0.020560009167870902,0.0293276,0.016663262353937724,0.0293276,-0.026432871133971636,0.0293276,-0.0010176034120201452,0.0293276,-0.014839973806864547,0.0293276,-0.033125388691686186,0.0293276,-0.018157661794168983,0.0293276,-0.00542731978478781, , , , , , , , , , , , , , , , , , , , , , 
0.0297931,-0.02055838265711223,0.0297931,-0.0007953451054464292,0.0297931,-0.0270642536332519,0.0297931,-0.011576863060704696,0.0297931,-0.013946215861588892,0.0297931,0.0371472799747794,0.0297931,-0.011773188401504906,0.0297931,0.00011062482562284193, , , , , , , , , , , , , , , , , , , , , , 
0.0302586,-0.08376202499349968,0.0302586,0.0066828631023592485,0.0302586,-0.02932231872524008,0.0302586,0.08161577303851661,0.0302586,0.004259251147564233,0.0302586,0.028959887795260313,0.0302586,0.10916774858291531,0.0302586,-0.0021709833591984067, , , , , , , , , , , , , , , , , , , , , , 
0.0307241,-0.0015291207255234654,0.0307241,0.020274673978378784,0.0307241,-0.03111906769612253,0.0307241,-0.03784649381546447,0.0307241,-0.011015621455310164,0.0307241,-0.018589118220559954,0.0307241,-0.018713898550296537,0.0307241,0.10311262688207201, , , , , , , , , , , , , , , , , , , , , , 
0.0311897,-0.02629118079959395,0.0311897,0.019031896955619226,0.0311897,-0.028170553625421323,0.0311897,-0.01625471538490307,0.0311897,-0.005229616454948009,0.0311897,-0.01986093867467855,0.0311897,-0.007722720287336204,0.0311897,0.006441051821516828, , , , , , , , , , , , , , , , , , , , , , 
0.0316552,-0.02806257685559927,0.0316552,0.01746178063346845,0.0316552,-0.0037048571733307198,0.0316552,-0.018084048133489614,0.0316552,0.011422826510542692,0.0316552,-0.0797530216718124,0.0316552,-0.002109657629183301,0.0316552,-0.008066493221030518, , , , , , , , , , , , , , , , , , , , , , 
0.0321207,-0.04031282130377797,0.0321207,0.016804007407162883,0.0321207,-0.03877823034187574,0.0321207,-0.004829425964205822,0.0321207,-0.015639315277677427,0.0321207,0.008113714829536583,0.0321207,-0.008255291052521338,0.0321207,-0.006889001045219784, , , , , , , , , , , , , , , , , , , , , , 
0.0325862,0.15426753795920156,0.0325862,0.01782062939625992,0.0325862,0.0036581212636305044,0.0325862,-0.06193752364361363,0.0325862,-0.027085353318448174,0.0325862,-0.060750286968185574,0.0325862,-0.00636732413897542,0.0325862,-0.006479192924571943, , , , , , , , , , , , , , , , , , , , , , 
0.0330517,-0.0010259072074323141,0.0330517,0.018085640885509128,0.0330517,-0.044343318526549595,0.0330517,-0.010857484192879139,0.0330517,-0.011683528326747608,0.0330517,-0.018467278793734745,0.0330517,-0.007182945342758982,0.0330517,0.002592769450110686, , , , , , , , , , , , , , , , , , , , , , 
0.0335172,0.022581824172143085,0.0335172,0.011834989898713262,0.0335172,-0.023102785689672452,0.0335172,0.020166746454252295,0.0335172,-0.014752370108771189,0.0335172,-0.022033655276996383,0.0335172,-0.03045845434018893,0.0335172,-0.009946551935097485, , , , , , , , , , , , , , , , , , , , , , 
0.0339828,-0.030431015862452906,0.0339828,0.01784658671749087,0.0339828,-0.04785061635675637,0.0339828,0.049601056086891075,0.0339828,-0.007654443991702331,0.0339828,-0.038420860344186895,0.0339828,-0.003000126047527563,0.0339828,0.006042165684655794, , , , , , , , , , , , , , , , , , , , , , 
0.0344483,-0.0002758566710379139,0.0344483,0.13353838744887708,0.0344483,-0.027308689155599593,0.0344483,0.006045300352662354,0.0344483,-0.013020622360458606,0.0344483,-0.11653662541823236,0.0344483,-0.0108490936308656,0.0344483,-0.026149758522344014, , , , , , , , , , , , , , , , , , , , , , 
0.0349138,-0.015965436285263732,0.0349138,0.019454203975615918,0.0349138,-0.022453588903698682,0.0349138,-0.011996817499340716,0.0349138,-0.01767837633489052,0.0349138,0.02558591757000063,0.0349138,0.14331349993937995,0.0349138,-0.00783450308121403, , , , , , , , , , , , , , , , , , , , , , 
0.0353793,-0.06400972961469996,0.0353793,-0.006486336957853355,0.0353793,-0.1393985138850374,0.0353793,-0.12927857019518912,0.0353793,-0.034464306800676955,0.0353793,0.000490634121374491,0.0353793,0.08186565950965115,0.0353793,0.09701250858597048, , , , , , , , , , , , , , , , , , , , , , 
0.0358448,0.033006564058983036,0.0358448,0.10292147251984136,0.0358448,-0.06398662298074817,0.0358448,-0.428303385756472,0.0358448,0.06937873033004344,0.0358448,-0.01439118249075381,0.0358448,-0.05257118355995972,0.0358448,-0.0216476053587327, , , , , , , , , , , , , , , , , , , , , , 
0.0363103,-0.028081935190781344,0.0363103,0.011652319495130637,0.0363103,-0.02843785100778818,0.0363103,-0.007681175811050281,0.0363103,-0.0044162573205519485,0.0363103,-0.023340719306308433,0.0363103,-0.01202279341936938,0.0363103,0.01569470907379196, , , , , , , , , , , , , , , , , , , , , , 
0.0367759,-0.10309305418952833,0.0367759,0.001766634471799125,0.0367759,-0.023146253183842856,0.0367759,-0.005979281141269971,0.0367759,-0.02442883629763183,0.0367759,0.025468787486528876,0.0367759,-0.26523435719467126,0.0367759,0.09344795507040908, , , , , , , , , , , , , , , , , , , , , , 
0.0372414,0.00822947071309607,0.0372414,0.01855304194044011,0.0372414,-0.02342188678179914,0.0372414,-0.0015442026015462665,0.0372414,-0.015656397060346244,0.0372414,0.025509115178206084,0.0372414,-0.018747731142341816,0.0372414,-0.009616612131449188, , , , , , , , , , , , , , , , , , , , , , 
0.0377069,0.015264410893676767,0.0377069,0.02529471018913015,0.0377069,-0.024009041401856522,0.0377069,0.06267687191100238,0.0377069,-0.018490046990073193,0.0377069,-0.03200071752011726,0.0377069,-0.04345463251202092,0.0377069,0.0019615826188997057, , , , , , , , , , , , , , , , , , , , , , 
0.0381724,-0.024449384597056444,0.0381724,0.017437661342737432,0.0381724,-0.0269058830793454,0.0381724,-0.016769095758374108,0.0381724,-0.011712142100764019,0.0381724,-0.017400145449130613,0.0381724,-0.008578158254297343,0.0381724,0.006475096661122963, , , , , , , , , , , , , , , , , , , , , , 
0.0386379,0.02238502526248697,0.0386379,0.023766105962926373,0.0386379,-0.025674887045775092,0.0386379,-0.010978401519995473,0.0386379,-0.012092142111841698,0.0386379,-0.011840047692528128,0.0386379,-0.00580583431106018,0.0386379,0.004193989316436833, , , , , , , , , , , , , , , , , , , , , , 
0.0391034,-0.024413151383007647,0.0391034,-0.010328259119916904,0.0391034,-0.02316743472394457,0.0391034,-0.026490977832287523,0.0391034,-0.01118504853077582,0.0391034,0.15921041226813387,0.0391034,-0.0030346309704057496,0.0391034,0.001485338142189135, , , , , , , , , , , , , , , , , , , , , , 
0.039569,0.00621855126162944,0.039569,0.017610529891341233,0.039569,-0.03243630811606817,0.039569,-0.010003535848943333,0.039569,-0.019185573765623423,0.039569,-0.05905184819601574,0.039569,0.013239088487397918,0.039569,-0.015192853322846726, , , , , , , , , , , , , , , , , , , , , , 
0.0400345,-0.04300032537528634,0.0400345,-0.029101826099434666,0.0400345,-0.03484836306913183,0.0400345,-0.004932575653324465,0.0400345,-0.012241236779466931,0.0400345,-0.07920729190512696,0.0400345,-0.0022283549000694904,0.0400345,0.03284876504144369, , , , , , , , , , , , , , , , , , , , , , 
0.0405,-0.039688807095769905,0.0405,0.022584862127847022,0.0405,-0.031758630989877315,0.0405,-0.0068415626775793666,0.0405,-0.012774551052256592,0.0405,-0.06667689717136963,0.0405,-0.03686078809403348,0.0405,-0.0017572552870021713, , , , , , , , , , , , , , , , , , , , , , 
