Application:, Trigno Discover (2.0.1.3)
Date/Time:, 26-09-2025 14:23:39
Collection Length (seconds):, 2.997
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873), Gastrocnemius right (85873), , , , , , , , , , , , , , , , , , , , , ,
0.0041897,-0.03735197432031543,0.0041897,0.018627797113950004,0.0041897,-0.02193822416654663,0.0041897,0.09634248767307599,0.0041897,-0.0032838009529731764,0.0041897,-0.048237303851311204,0.0041897,-0.04670428056121881,0.0041897,-0.04526097153064544, , , , , , , , , , , , , , , , , , , , , , 
0.0046552,-0.036005842710321374,0.0046552,0.03318813900675576,0.0046552,-0.026188861202897946,0.0046552,-0.007174091382253189,0.0046552,0.0016863392553200123,0.0046552,-0.0217284270782628,0.0046552,-0.009170580229158981,0.0046552,-0.00810103968139902, , , , , , , , , , , , , , , , , , , , , , 
0.0051207,0.13564481704905273,0.0051207,-0.009212240002844336,0.0051207,-0.029090446165225044,0.0051207,0.025259417484490482,0.0051207,-0.023626739324715727,0.0051207,-0.028793017201943053,0.0051207,-0.10842189883762834,0.0051207,-0.08126054418102616, , , , , , , , , , , , , , , , , , , , , , 
0.0055862,-0.033546386736289374,0.0055862,0.004876310335186986,0.0055862,0.026366562858084173,0.0055862,-0.012737035863281128,0.0055862,0.07302430413459775,0.0055862,-0.18164967923713213,0.0055862,-0.0024580686353626573,0.0055862,0.000548891094315964, , , , , , , , , , , , , , , , , , , , , , 
0.0060517,-0.018423960976543165,0.0060517,0.030608785541714062,0.0060517,-0.03443527785789166,0.0060517,-0.013372828514232927,0.0060517,-0.016449036588044773,0.0060517,0.0015765400635408028,0.0060517,0.0006151139543381459,0.0060517,-0.0048718598949030545, , , , , , , , , , , , , , , , , , , , , , 
0.0065172,-0.028238411999842273,0.0065172,0.023562112455296026,0.0065172,-0.008299817818474818,0.0065172,-0.04243342113179663,0.0065172,0.03248501606843734,0.0065172,0.1385772589606915,0.0065172,-0.019951748116720982,0.0065172,0.005701901341993296, , , , , , , , , , , , , , , , , , , , , , 
0.0069828,0.003015846624617656,0.0069828,0.04136408385052685,0.0069828,0.021058367703776986,0.0069828,-0.015925395453219037,0.0069828,0.02598602004472476,0.0069828,-0.008253227416934846,0.0069828,-0.023467597620848504,0.0069828,-0.004591071799388496, , , , , , , , , , , , , , , , , , , , , , 
0.0074483,-0.024315321138245832,0.0074483,0.019032355203793615,0.0074483,0.005150925225637079,0.0074483,-0.03968428052625187,0.0074483,-0.011643489048741806,0.0074483,-0.005883649937081173,0.0074483,-0.02095373214321983,0.0074483,-0.008434944479505473, , , , , , , , , , , , , , , , , , , , , , 
0.0079138,0.003934082211978671,0.0079138,0.020236020868590686,0.0079138,-0.03206853951943095,0.0079138,-0.009165609220327876,0.0079138,-0.008299477754110251,0.0079138,-0.0592095479398935,0.0079138,-0.010834651347151813,0.0079138,-0.009721992107243144, , , , , , , , , , , , , , , , , , , , , , 
0.0083793,-0.103503595888472,0.0083793,-0.5792785070947293,0.0083793,0.0461436381098843,0.0083793,0.13542608981185575,0.0083793,-0.05752195042555337,0.0083793,-0.01666122822618287,0.0083793,-0.01916568943202067,0.0083793,0.06258822521612892, , , , , , , , , , , , , , , , , , , , , , 
0.0088448,-0.00955039232663549,0.0088448,0.01688922671813019,0.0088448,0.032537901120030056,0.0088448,-0.03600885712274184,0.0088448,-0.041254558306595454,0.0088448,-0.14362923659565954,0.0088448,-0.014427358267852224,0.0088448,0.0002478835755640968, , , , , , , , , , , , , , , , , , , , , , 
0.0093103,-0.02999126211707505,0.0093103,0.01653018924419138,0.0093103,-0.0653361127417811,0.0093103,0.009174325838280002,0.0093103,-0.05345403127416378,0.0093103,-0.033956977819553764,0.0093103,-0.015955335193572444,0.0093103,-0.002379509989739296, , , , , , , , , , , , , , , , , , , , , , 
0.0097759,0.0012331434228442355,0.0097759,0.018013239500853713,0.0097759,-0.02991327352139779,0.0097759,-0.025904551168403876,0.0097759,-0.021174293385544787,0.0097759,-0.018043598710794858,0.0097759,-0.009539875368658014,0.0097759,0.0021857923208861004, , , , , , , , , , , , , , , , , , , , , , 
0.0102414,0.002089248665848106,0.0102414,0.017127373039373762,0.0102414,-0.028311486835823775,0.0102414,-0.00519349058492178,0.0102414,-0.006401793466144157,0.0102414,-0.018494588930742725,0.0102414,-0.013618724388962722,0.0102414,0.007527877768305685, , , , , , , , , , , , , , , , , , , , , , 
0.0107069,0.0020421463915576026,0.0107069,0.02818251278701001,0.0107069,-0.04930122691739307,0.0107069,-0.011933528017494859,0.0107069,0.016108736098897784,0.0107069,-0.03344596913865193,0.0107069,-0.02438157716773188,0.0107069,-0.007727604156897352, , , , , , , , , , , , , , , , , , , , , , 
0.0111724,0.5942198865139703,0.0111724,0.7738968542585359,0.0111724,-0.07936344096339688,0.0111724,0.0345938081913155,0.0111724,0.002388752923610649,0.0111724,-0.03841096843257711,0.0111724,0.017914612449294747,0.0111724,-1.170008058169016, , , , , , , , , , , , , , , , , , , , , , 
0.0116379,-0.05091713937192733,0.0116379,0.006940639713630619,0.0116379,-0.031839771339211335,0.0116379,-0.005743097479183659,0.0116379,-0.01482700115900867,0.0116379,-0.014093489231298245,0.0116379,-0.00811515419829758,0.0116379,0.01410676452665385, , , , , , , , , , , , , , , , , , , , , , 
0.0121034,-0.07981620462533115,0.0121034,-0.016382213743560105,0.0121034,-0.02465299210024239,0.0121034,0.004721721661930788,0.0121034,-0.0204205255661269,0.0121034,-0.024026276935454196,0.0121034,0.022946251688049393,0.0121034,-0.007672154045382242, , , , , , , , , , , , , , , , , , , , , , 
0.012569,-0.010207845221126418,0.012569,0.0176151641019974,0.012569,-0.027447943031285105,0.012569,-0.010857607650886357,0.012569,-0.011998308892699115,0.012569,-0.026787611836226362,0.012569,-0.017354273287970436,0.012569,-0.0037928841147365448, , , , , , , , , , , , , , , , , , , , , , 
0.0130345,0.1123616037937036,0.0130345,0.05291275663687237,0.0130345,-0.02958051840167529,0.0130345,0.026872085394234604,0.0130345,0.01774905204391053,0.0130345,-0.03877678516641015,0.0130345,-0.2724113518818254,0.0130345,-0.05511480694023667, , , , , , , , , , , , , , , , , , , , , , 
0.0135,0.0007938828795407453,0.0135,0.023565393334043266,0.0135,-0.02150335729351257,0.0135,-0.019880849964199015,0.0135,-0.026579042746858673,0.0135,-0.012365399357539558,0.0135,-0.009201463032206423,0.0135,-0.01356332121534957, , , , , , , , , , , , , , , , , , , , , , 
0.0139655,-0.035729361584341486,0.0139655,0.02108056252441619,0.0139655,-0.0273278312214096,0.0139655,-0.009687122137624835,0.0139655,-0.011111219671174875,0.0139655,-0.017117459073956013,0.0139655,-0.013254923844042041,0.0139655,-0.01136266067558036, , , , , , , , , , , , , , , , , , , , , , 
0.014431,0.019640869973808737,0.014431,-0.18329715958888146,0.014431,-0.023631186263198028,0.014431,-0.035279944404603525,0.014431,-0.012489278529338265,0.014431,-0.051047935509230986,0.014431,0.02432905873933485,0.014431,-0.08382501343111605, , , , , , , , , , , , , , , , , , , , , , 
0.0148966,0.0465998687568271,0.0148966,0.09400098081918662,0.0148966,-0.02422580190825865,0.0148966,-0.03339778023836065,0.0148966,-0.023426356880485315,0.0148966,-0.054317221966056366,0.0148966,0.25791656312370237,0.0148966,-0.03971541138463772, , , , , , , , , , , , , , , , , , , , , , 
0.0153621,-0.01987276578141743,0.0153621,0.022776137115814353,0.0153621,-0.07509608215788283,0.0153621,-0.01969235536290143,0.0153621,-0.03955548243332035,0.0153621,-0.21955564504293795,0.0153621,-0.005429590759782316,0.0153621,-0.0008293435322556382, , , , , , , , , , , , , , , , , , , , , , 
0.0158276,-0.02437970425883926,0.0158276,0.018934665704515356,0.0158276,-0.028030588356564797,0.0158276,-0.0045920367629260096,0.0158276,-0.012842244751795429,0.0158276,0.02832019423581938,0.0158276,-0.01264966161916695,0.0158276,-0.005643125905852501, , , , , , , , , , , , , , , , , , , , , , 
0.0162931,-0.02888962982645767,0.0162931,0.014294170578601311,0.0162931,-0.026671623386910752,0.0162931,-0.011581270101269735,0.0162931,-0.003675514767633847,0.0162931,-0.018311755024820284,0.0162931,-0.009709172730666593,0.0162931,-0.02433826524231846, , , , , , , , , , , , , , , , , , , , , , 
0.0167586,0.4241696231230176,0.0167586,0.6973825898940901,0.0167586,-0.06480373827853587,0.0167586,-0.02804458905597517,0.0167586,0.014709202547542433,0.0167586,-0.025589315330056272,0.0167586,0.02335563245393971,0.0167586,-1.1285576618642996, , , , , , , , , , , , , , , , , , , , , , 
0.0172241,-0.011449839544006463,0.0172241,0.05806555668317742,0.0172241,-0.0405533477093687,0.0172241,0.010734849652805993,0.0172241,0.028491713884457048,0.0172241,-0.031188342465814558,0.0172241,-0.10960856241817311,0.0172241,-0.030722965823037043, , , , , , , , , , , , , , , , , , , , , , 
0.0176897,0.003233141822355671,0.0176897,0.023830079585226826,0.0176897,-0.028179884024518546,0.0176897,-0.005630700249315836,0.0176897,-0.010279055276050116,0.0176897,-0.012450808699778097,0.0176897,-0.0098713160987323,0.0176897,0.05555946536122234, , , , , , , , , , , , , , , , , , , , , , 
0.0181552,-0.03374700730939698,0.0181552,0.021804999164583748,0.0181552,-0.025635711704429385,0.0181552,-0.054920272319730117,0.0181552,-0.010597925207974283,0.0181552,-0.012194295255787971,0.0181552,-0.008376719679115706,0.0181552,-0.0023869415798820886, , , , , , , , , , , , , , , , , , , , , , 
0.0186207,-0.05486808463733829,0.0186207,0.037847198842469364,0.0186207,0.024760522940650738,0.0186207,-0.11500199831482004,0.0186207,0.004858908792802992,0.0186207,0.10278027173130388,0.0186207,-0.046499487814015174,0.0186207,-0.09108690222345321, , , , , , , , , , , , , , , , , , , , , , 
0.0190862,-0.02633959490158897,0.0190862,0.054176961414175856,0.0190862,0.015655772734369085,0.0190862,0.04835846491003738,0.0190862,-0.006393356236116325,0.0190862,0.04411306739990852,0.0190862,-0.009746776884721866,0.0190862,-0.009349567678387951, , , , , , , , , , , , , , , , , , , , , , 
0.0195517,-0.011683830584170645,0.0195517,0.020375139132284094,0.0195517,0.0010069782701316423,0.0195517,-0.021412205157500395,0.0195517,-0.012795637360531164,0.0195517,-0.05557379383568224,0.0195517,-0.03977210619018997,0.0195517,-0.003422345978964816, , , , , , , , , , , , , , , , , , , , , , 
0.0200172,-0.02118270898255678,0.0200172,0.008427528857726393,0.0200172,0.02219030562957219,0.0200172,-0.017043602018915856,0.0200172,0.028646281094393093,0.0200172,0.2306078398039404,0.0200172,0.004494346378761274,0.0200172,-0.0010046769556984244, , , , , , , , , , , , , , , , , , , , , , 
0.0204828,-0.02397420940785718,0.0204828,0.05163904219714889,0.0204828,-0.01997367255937554,0.0204828,-0.017327427219681207,0.0204828,0.006644158798906882,0.0204828,-0.012200904766846469,0.0204828,-0.03552284793334686,0.0204828,0.009278971349051698, , , , , , , , , , , , , , , , , , , , , , 
0.0209483,0.04239941865614782,0.0209483,-0.16430260607878555,0.0209483,0.048839016501898806,0.0209483,-0.021662645757262757,0.0209483,-0.0524395081146094,0.0209483,-0.1228464099301442,0.0209483,-0.003783422973751438,0.0209483,-0.1328516792342201, , , , , , , , , , , , , , , , , , , , , , 
0.0214138,-0.02194299379038121,0.0214138,0.018052329058903402,0.0214138,-0.024673659983570722,0.0214138,-0.002966172664680727,0.0214138,-0.004492824848802462,0.0214138,-0.017893907850380416,0.0214138,-0.011101871846538948,0.0214138,0.02200993071691909, , , , , , , , , , , , , , , , , , , , , , 
0.0218793,-0.02912096028622277,0.0218793,0.02318071984099586,0.0218793,-0.02636926422713504,0.0218793,-0.04795911726791038,0.0218793,-0.016103636764569905,0.0218793,-0.010360626668738132,0.0218793,-0.00865081602447433,0.0218793,-0.004648351239952404, , , , , , , , , , , , , , , , , , , , , , 
0.0223448,-0.36660511386031164,0.0223448,-0.07344102274211317,0.0223448,-0.03917631236979958,0.0223448,-0.0309252708462438,0.0223448,-0.032386634199680166,0.0223448,-0.10644911532797917,0.0223448,0.017984876529524393,0.0223448,0.04351868592443275, , , , , , , , , , , , , , , , , , , , , , 
0.0228103,-0.0018012510910166049,0.0228103,0.018378873482849865,0.0228103,-0.026898927728434295,0.0228103,-0.008985783192330536,0.0228103,-0.003457585245045673,0.0228103,-0.0592186002208494,0.0228103,-0.015672119684435118,0.0228103,-0.004956957944570791, , , , , , , , , , , , , , , , , , , , , , 
0.0232759,-0.02502474995216139,0.0232759,0.021441906700552925,0.0232759,0.0016283579323800922,0.0232759,-0.006661917959072085,0.0232759,0.0006098979101708178,0.0232759,-0.021570981506375535,0.0232759,-0.0024661971014089097,0.0232759,-0.011740681532987466, , , , , , , , , , , , , , , , , , , , , , 
0.0237414,0.12584785389302808,0.0237414,-0.025463101890715958,0.0237414,-0.02964548095265412,0.0237414,0.015733135329305422,0.0237414,0.00391681500296366,0.0237414,-0.05314531964054811,0.0237414,-0.2814101485585809,0.0237414,-0.021928553946436474, , , , , , , , , , , , , , , , , , , , , , 
0.0242069,-0.008548432093412588,0.0242069,-0.05954929552888608,0.0242069,0.07837534356824405,0.0242069,0.09858592306667106,0.0242069,0.15087486843857595,0.0242069,-0.14687727258343447,0.0242069,0.003921574501784674,0.0242069,-0.007761229595477657, , , , , , , , , , , , , , , , , , , , , , 
0.0246724,-0.019025169243227953,0.0246724,0.01940551140599392,0.0246724,-0.035070027106924806,0.0246724,-0.012219114612723438,0.0246724,-0.007041295388624176,0.0246724,-0.041323900674036323,0.0246724,-0.006857255845529652,0.0246724,-0.005082838880516715, , , , , , , , , , , , , , , , , , , , , , 
0.0251379,-0.0031624603981275073,0.0251379,0.02370806848593065,0.0251379,0.04005301026897364,0.0251379,-0.0081446927488644,0.0251379,-0.016332821243091353,0.0251379,0.03971468116384026,0.0251379,0.006925097745276643,0.0251379,0.007184440615324277, , , , , , , , , , , , , , , , , , , , , , 
0.0256034,-0.002212629512460095,0.0256034,0.02751010318279035,0.0256034,-0.024485682033434996,0.0256034,-0.01569154742566401,0.0256034,-0.01328930050687844,0.0256034,-0.015747114663093902,0.0256034,-0.007214736755799835,0.0256034,-0.019233201779052012, , , , , , , , , , , , , , , , , , , , , , 
0.026069,-0.014319632993775129,0.026069,0.17053253038187885,0.026069,-0.020486485606560696,0.026069,-0.011640320308816227,0.026069,-0.06368502532555695,0.026069,-0.03681406490502413,0.026069,-0.08443782139350332,0.026069,-0.0017035757489528252, , , , , , , , , , , , , , , , , , , , , , 
0.0265345,0.007467027764596548,0.0265345,0.018938302195707437,0.0265345,-0.026028751295742576,0.0265345,0.041725602448634276,0.0265345,-0.013071812705244502,0.0265345,-0.0633445509711139,0.0265345,-0.05249021377587305,0.0265345,-0.052996850739875596, , , , , , , , , , , , , , , , , , , , , , 
0.027,-0.00109950694828208,0.027,0.01707753774581152,0.027,-0.030303586066752777,0.027,-0.02418892771133357,0.027,-0.012720780897525695,0.027,-0.019967586876687978,0.027,-0.005211548415351607,0.027,0.010168851904111171, , , , , , , , , , , , , , , , , , , , , , 
0.0274655,0.07170197497047301,0.0274655,0.018466319904080333,0.0274655,-0.03474191715662551,0.0274655,-0.032077969908896754,0.0274655,-0.03544757480389751,0.0274655,-0.022596259509954062,0.0274655,-0.01947914385039814,0.0274655,-0.020622516286447387, , , , , , , , , , , , , , , , , , , , , , 
0.027931,-0.02690581513238338,0.027931,0.01849508113554528,0.027931,-0.02832789551220692,0.027931,-0.016774466824481582,0.027931,-0.013785862897411908,0.027931,-0.02288508946812366,0.027931,-0.006761959066355113,0.027931,0.030188007494813505, , , , , , , , , , , , , , , , , , , , , , 
0.0283966,-0.05106388074953883,0.0283966,0.12071896702790082,0.0283966,-0.06619125804324182,0.0283966,-0.031724237512110454,0.0283966,-0.2680846699432869,0.0283966,-0.051690774523370286,0.0283966,-0.0506020958725445,0.0283966,-0.1168431671913673, , , , , , , , , , , , , , , , , , , , , , 
0.0288621,0.012173975764786578,0.0288621,0.033313395484515014,0.0288621,-0.034516576817351964,0.0288621,0.0021957334236739766,0.0288621,-0.1176777738149562,0.0288621,-0.04816397683230202,0.0288621,0.052378969986509406,0.0288621,-0.10646559798933972, , , , , , , , , , , , , , , , , , , , , , 
0.0293276,-0.0017856324493355242,0.0293276,0.014328795766216297,0.0293276,-0.026586806890314615,0.0293276,-0.007248086718601725,0.0293276,-0.009227922572090031,0.0293276,-0.018573480216652023,0.0293276,-0.009865437781156885,0.0293276,-0.05143108632884308, , , , , , , , , , , , , , , , , , , , , , 
0.0297931,-0.021013053674723694,0.0297931,0.037955923593747075,0.0297931,-0.009972973937179599,0.0297931,0.056006761412092314,0.0297931,-0.013636406202710234,0.0297931,0.018083222945672047,0.0297931,-0.017399389048031202,0.0297931,-0.0005033227298377367, , , , , , , , , , , , , , , , , , , , , , 
0.0302586,-0.06155460929354494,0.0302586,-0.0231869953549244,0.0302586,-0.07217286045861208,0.0302586,-0.0518800953286849,0.0302586,-0.011622209567389182,0.0302586,-0.14738627157300488,0.0302586,0.0041304263369382555,0.0302586,0.09646199681105203, , , , , , , , , , , , , , , , , , , , , , 
0.0307241,0.0589806734968527,0.0307241,0.016950041288051335,0.0307241,-0.024704440666865123,0.0307241,-0.07294176055375833,0.0307241,0.03181054510421883,0.0307241,-0.020951600395145757,0.0307241,-0.024932947394991155,0.0307241,-0.00024120312635673297, , , , , , , , , , , , , , , , , , , , , , 
0.0311897,-0.023559448700180445,0.0311897,0.019812654416861423,0.0311897,-0.028466804970348012,0.0311897,-0.007855804769981307,0.0311897,-0.0008586113251562305,0.0311897,-0.020691596374482004,0.0311897,-0.007525472999531012,0.0311897,0.051893449501415695, , , , , , , , , , , , , , , , , , , , , , 
0.0316552,0.0012150890951698771,0.0316552,0.017446221873480352,0.0316552,0.006290929300721301,0.0316552,-0.02196160402952517,0.0316552,-0.003838067875458038,0.0316552,-0.088551172804168,0.0316552,-0.006299892723593705,0.0316552,-0.009613640976996051, , , , , , , , , , , , , , , , , , , , , , 
0.0321207,-0.11971816701690981,0.0321207,-0.02971972420526274,0.0321207,-0.03007706240279411,0.0321207,0.011408168160693262,0.0321207,-0.028027083186469612,0.0321207,-0.03272880008119256,0.0321207,0.03105316566773004,0.0321207,-0.0016759816017291249, , , , , , , , , , , , , , , , , , , , , , 
0.0325862,-0.02846431071785399,0.0325862,0.0218718220050587,0.0325862,-0.027623038466304185,0.0325862,-0.014369851862247818,0.0325862,-3.0370707029169575e-05,0.0325862,-0.01334226686307876,0.0325862,-0.010252438180440198,0.0325862,-0.0015952926256463783, , , , , , , , , , , , , , , , , , , , , , 
0.0330517,-0.007710866424321176,0.0330517,0.12758383868529735,0.0330517,-0.01659644212956902,0.0330517,0.10288692286434596,0.0330517,-0.010631406247327432,0.0330517,-0.0042943099063348115,0.0330517,0.0057130510169512705,0.0330517,0.0015261276232388806, , , , , , , , , , , , , , , , , , , , , , 
0.0335172,-8.173597316460716e-06,0.0335172,0.031516144832066856,0.0335172,0.02427677341226314,0.0335172,-0.009591800950390764,0.0335172,0.004675503582015681,0.0335172,0.09216879439001628,0.0335172,0.008151378273485405,0.0335172,-0.006056980013232861, , , , , , , , , , , , , , , , , , , , , , 
0.0339828,-0.0317116405762256,0.0339828,0.019786673625405996,0.0339828,-0.026459992451013794,0.0339828,0.004107733946253633,0.0339828,0.0009566350613440565,0.0339828,-0.017746908085313436,0.0339828,-0.009878521088990238,0.0339828,-0.008792194716868115, , , , , , , , , , , , , , , , , , , , , , 
0.0344483,0.036100800856526505,0.0344483,0.00955596872093939,0.0344483,-0.10956407972376038,0.0344483,0.01843372276237364,0.0344483,-0.040171643136593535,0.0344483,0.049923661872494175,0.0344483,-0.0085554462770023,0.0344483,-0.003988562039555567, , , , , , , , , , , , , , , , , , , , , , 
0.0349138,0.37167717195871164,0.0349138,0.07577089222328608,0.0349138,-0.03372847907986814,0.0349138,0.07067524436645276,0.0349138,-0.024394742230772436,0.0349138,-0.09393142809699896,0.0349138,0.2173589504631298,0.0349138,-0.058514096033159414, , , , , , , , , , , , , , , , , , , , , , 
0.0353793,-0.030789858911211297,0.0353793,0.030815006740658846,0.0353793,-0.0022571629637923394,0.0353793,-0.048829661770629515,0.0353793,-0.010872662795126258,0.0353793,0.035942783403864795,0.0353793,-0.007124882219914393,0.0353793,4.752236822907585e-05, , , , , , , , , , , , , , , , , , , , , , 
0.0358448,-0.0010732181094966515,0.0358448,0.02369342338557646,0.0358448,-0.026401806875210463,0.0358448,0.02508870507031583,0.0358448,-0.006963890189742772,0.0358448,-0.0026146980435991863,0.0358448,0.00522562001844764,0.0358448,-0.06684402778686975, , , , , , , , , , , , , , , , , , , , , , 
0.0363103,0.015178217575385811,0.0363103,0.018158341155580578,0.0363103,-0.017601216538477682,0.0363103,-0.015303129327347249,0.0363103,-0.037912839690803474,0.0363103,-0.049646453743747744,0.0363103,-0.006893565491562822,0.0363103,0.0034025389909067066, , , , , , , , , , , , , , , , , , , , , , 
0.0367759,0.010167106686699295,0.0367759,-0.14335823288031976,0.0367759,-0.09449291560223051,0.0367759,0.008722011240398345,0.0367759,-0.016829027852614083,0.0367759,-0.2614833062717695,0.0367759,-0.10379864402446645,0.0367759,-0.07982857611563446, , , , , , , , , , , , , , , , , , , , , , 
0.0372414,-7.448863918889198e-05,0.0372414,0.017377133015324557,0.0372414,-0.03690531900397003,0.0372414,0.024663295195979467,0.0372414,0.008825418649301269,0.0372414,-0.08060926237788023,0.0372414,-0.01627973258722381,0.0372414,-0.005252590458900709, , , , , , , , , , , , , , , , , , , , , , 
0.0377069,0.0018927159228054934,0.0377069,0.014730269913921812,0.0377069,0.017226001481350627,0.0377069,-0.0073177288112052825,0.0377069,-0.007613146497168078,0.0377069,0.05458781800803903,0.0377069,-0.011233040770312923,0.0377069,-0.005372863371671632, , , , , , , , , , , , , , , , , , , , , , 
0.0381724,-0.015408418251354439,0.0381724,0.01689407007191344,0.0381724,0.005126685294146904,0.0381724,-0.013634405762043991,0.0381724,0.024396544325610895,0.0381724,-0.0075707087280115016,0.0381724,-0.003356452742467148,0.0381724,-0.0040346088495329105, , , , , , , , , , , , , , , , , , , , , , 
0.0386379,-0.030371831453705495,0.0386379,0.011979221908538923,0.0386379,0.07667959922702298,0.0386379,-0.01244827363287739,0.0386379,0.024126238955511716,0.0386379,0.029255597494306663,0.0386379,-0.008767007168655349,0.0386379,-0.007881854420765132, , , , , , , , , , , , , , , , , , , , , , 
0.0391034,-0.023816028525401097,0.0391034,0.02605354818645656,0.0391034,-0.028027202628962772,0.0391034,-0.01992357386935966,0.0391034,0.0004399377173585918,0.0391034,-0.01234185394041859,0.0391034,-0.01235052297132676,0.0391034,0.0011449510120940876, , , , , , , , , , , , , , , , , , , , , , 
0.039569,-0.027631455604630394,0.039569,0.02152524504034873,0.039569,-0.0831277389977156,0.039569,-0.012012808480052569,0.039569,-0.07509703244267206,0.039569,0.024819843332671922,0.039569,0.008735408303887686,0.039569,2.273327972966612e-05, , , , , , , , , , , , , , , , , , , , , , 
0.0400345,0.0729010810827195,0.0400345,0.02336152462103438,0.0400345,-0.021937169035902385,0.0400345,-0.04150317521169079,0.0400345,-0.000842227517545443,0.0400345,-0.02742510128203823,0.0400345,0.027094265946138195,0.0400345,0.005319873463028667, , , , , , , , , , , , , , , , , , , , , , 
0.0405,-0.05171361393048144,0.0405,0.020853366194194475,0.0405,-0.02829033411253799,0.0405,-0.02162375819570059,0.0405,-0.012635240820612875,0.0405,-0.019974257716803216,0.0405,-0.011913459811463542,0.0405,0.0009017675641809627, , , , , , , , , , , , , , , , , , , , , , 
0.0409655,0.021722516660285334,0.0409655,0.028110180455797433,0.0409655,-0.027282461721050515,0.0409655,-0.002513407297210735,0.0409655,-0.008109860005952164,0.0409655,-0.019620356064589187,0.0409655,-0.008103897783702303,0.0409655,0.011828013476051473, , , , , , , , , , , , , , , , , , , , , , 
