Application:, Trigno Discover (2.0.1.3)
Date/Time:, 01-10-2025 10:55:37
Collection Length (seconds):, 2.997
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873), Gastrocnemius right (85873), , , , , , , , , , , , , , , , , , , , , ,
0.0051207,-0.01677173001935932,0.0051207,0.01855542012325767,0.0051207,-0.02527581901699966,0.0051207,-0.02987819773875801,0.0051207,-0.012402918717804547,0.0051207,-0.02730445897886811,0.0051207,-0.008996449668208199,0.0051207,-0.007237062445327177, , , , , , , , , , , , , , , , , , , , , , 
0.0055862,-0.023765176806360436,0.0055862,0.053385749226320584,0.0055862,-0.026715532942030905,0.0055862,-0.016191320755199422,0.0055862,-0.061303367980225516,0.0055862,-0.01732921145801172,0.0055862,-0.0070877222329282326,0.0055862,0.04134910768527801, , , , , , , , , , , , , , , , , , , , , , 
0.0060517,-0.013962403470385921,0.0060517,0.05800101919868125,0.0060517,-0.10013851150690861,0.0060517,0.009568768387796968,0.0060517,-0.012216410612350279,0.0060517,-0.006946868382997073,0.0060517,-0.01899157338378369,0.0060517,-0.005023470641580678, , , , , , , , , , , , , , , , , , , , , , 
0.0065172,-0.01170520818418589,0.0065172,0.015474438344018529,0.0065172,-0.023297925805344198,0.0065172,-0.014004320605936305,0.0065172,-0.009047325865054422,0.0065172,-0.007305228659031229,0.0065172,-0.014392575864528438,0.0065172,0.0017892888868479874, , , , , , , , , , , , , , , , , , , , , , 
0.0069828,-0.025238458765424604,0.0069828,0.017199570238969803,0.0069828,-0.022589558492286225,0.0069828,-0.009686354956796735,0.0069828,0.0874262954881958,0.0069828,0.008063030827943228,0.0069828,-0.005854718738587073,0.0069828,-0.007387622619801793, , , , , , , , , , , , , , , , , , , , , , 
0.0074483,-0.026804959311941007,0.0074483,0.01356377242530597,0.0074483,-0.025743282684115697,0.0074483,-0.01468418695977607,0.0074483,-0.03251989219391392,0.0074483,-0.011167196888264471,0.0074483,-0.00696602740587065,0.0074483,-0.0976231619075704, , , , , , , , , , , , , , , , , , , , , , 
0.0079138,-0.020408978908604138,0.0079138,0.017529568943441386,0.0079138,-0.03505758579085327,0.0079138,-0.004627559217790446,0.0079138,-0.03492304153358498,0.0079138,-0.03445887063873537,0.0079138,-0.017673362348706822,0.0079138,-0.0001544244095504213, , , , , , , , , , , , , , , , , , , , , , 
0.0083793,-0.024304630590613344,0.0083793,0.02028390507884526,0.0083793,-0.01920433277608831,0.0083793,-0.012370205866764227,0.0083793,-0.009304804399439448,0.0083793,-0.014589439497523766,0.0083793,-0.009244669422887628,0.0083793,-0.0033630707038526143, , , , , , , , , , , , , , , , , , , , , , 
0.0088448,-0.03883117050333063,0.0088448,0.01541868936409364,0.0088448,-0.02780252595911729,0.0088448,-0.01603700437312572,0.0088448,-0.017906568325755098,0.0088448,0.008416707562898113,0.0088448,-0.01467453878385274,0.0088448,-0.00010094728392302549, , , , , , , , , , , , , , , , , , , , , , 
0.0093103,-0.0216381986482933,0.0093103,0.02059154735997557,0.0093103,-0.02560010526117414,0.0093103,-0.014796879075693744,0.0093103,-0.014133464768985606,0.0093103,-0.011462574574188639,0.0093103,-0.013994938806498809,0.0093103,-0.007652652818771403, , , , , , , , , , , , , , , , , , , , , , 
0.0097759,-0.026831075943467897,0.0097759,0.020984808663719306,0.0097759,-0.007808728159522935,0.0097759,-0.008065212273887274,0.0097759,-0.016274746806358372,0.0097759,-0.016983111787041257,0.0097759,-0.013115712911436234,0.0097759,-0.0025965380856320342, , , , , , , , , , , , , , , , , , , , , , 
0.0102414,-0.03449696287237663,0.0102414,0.018026205969840278,0.0102414,-0.02934693674150779,0.0102414,-0.02008638494044693,0.0102414,0.011996848958247479,0.0102414,-0.026574145262179993,0.0102414,0.012542297198645006,0.0102414,0.020247478632046068, , , , , , , , , , , , , , , , , , , , , , 
0.0107069,-0.024368370950285174,0.0107069,0.01559947056097389,0.0107069,-0.03752206097622331,0.0107069,-0.006407776542363089,0.0107069,-0.0336919532021031,0.0107069,-0.017328599633815306,0.0107069,-0.009914407329168417,0.0107069,-0.03772384051771065, , , , , , , , , , , , , , , , , , , , , , 
0.0111724,-0.060285711232755786,0.0111724,0.009157983720538462,0.0111724,-0.028989762045808748,0.0111724,0.027589045417759493,0.0111724,0.026057911789717805,0.0111724,-0.02537412563482686,0.0111724,0.011946998354935474,0.0111724,0.024329844388107362, , , , , , , , , , , , , , , , , , , , , , 
0.0116379,0.024686253557681274,0.0116379,-0.009098994473791451,0.0116379,-0.03441616623568714,0.0116379,-0.06141595653246177,0.0116379,0.001954017152618951,0.0116379,-0.08779033754836689,0.0116379,-0.021383210087379718,0.0116379,-0.06749903739003883, , , , , , , , , , , , , , , , , , , , , , 
0.0121034,-0.07466696464369252,0.0121034,0.017490905551807653,0.0121034,-0.0643433833963853,0.0121034,0.10172644607469607,0.0121034,-0.04219427587645828,0.0121034,0.06427244249618476,0.0121034,0.15071733755714745,0.0121034,-0.03446112371451583, , , , , , , , , , , , , , , , , , , , , , 
0.012569,-0.030290919278924983,0.012569,0.03401350771067712,0.012569,-0.02719309305753161,0.012569,0.026085948135401875,0.012569,-0.011449060240795814,0.012569,-0.019445086888448482,0.012569,-0.009278557592109403,0.012569,0.007066148976401701, , , , , , , , , , , , , , , , , , , , , , 
0.0130345,-0.0219126698539009,0.0130345,0.014885962999455037,0.0130345,-0.05544497930497843,0.0130345,-0.04007651073359803,0.0130345,-0.012483839569820231,0.0130345,-0.016128896130632852,0.0130345,-0.008689004896824698,0.0130345,-0.004569330613933508, , , , , , , , , , , , , , , , , , , , , , 
0.0135,-0.024020609209286902,0.0135,0.06008848142633437,0.0135,-0.025939287608639006,0.0135,-0.005839349997696982,0.0135,-0.03210443045386548,0.0135,-0.017716994149082635,0.0135,-0.009274662595938295,0.0135,0.04735954992219215, , , , , , , , , , , , , , , , , , , , , , 
0.0139655,-0.07809636615758064,0.0139655,0.4757259940444053,0.0139655,-0.023630154199294588,0.0139655,0.04296020465289789,0.0139655,-0.032979500348379556,0.0139655,-0.0006109146379621028,0.0139655,0.03856669163335857,0.0139655,-0.04276943728910163, , , , , , , , , , , , , , , , , , , , , , 
0.014431,-0.028770064306987978,0.014431,0.019245061238788302,0.014431,-0.03353011486113541,0.014431,-0.011915871846787931,0.014431,-0.0478759088784563,0.014431,-0.01102326107280766,0.014431,-0.008962919174442328,0.014431,-0.0002695871065884535, , , , , , , , , , , , , , , , , , , , , , 
0.0148966,0.0009126935052696378,0.0148966,0.010706867124133653,0.0148966,-0.04276103080305651,0.0148966,0.0007395712487151879,0.0148966,-0.014392247102216087,0.0148966,-0.0005021952501576321,0.0148966,-0.007447297247714166,0.0148966,0.0012022972328232949, , , , , , , , , , , , , , , , , , , , , , 
0.0153621,-0.03478829890635867,0.0153621,0.06465299723275941,0.0153621,-0.028445920630639367,0.0153621,-0.007068082027159399,0.0153621,-0.007778886300983308,0.0153621,-0.010418847297181018,0.0153621,-0.00824597794200742,0.0153621,0.0824779447742323, , , , , , , , , , , , , , , , , , , , , , 
0.0158276,-0.02846925215296324,0.0158276,0.01983870652346491,0.0158276,-0.03417644148220655,0.0158276,-0.04738254400976504,0.0158276,-0.013073682119480285,0.0158276,-0.013781262147623742,0.0158276,0.17357879943716106,0.0158276,0.0013581671180365113, , , , , , , , , , , , , , , , , , , , , , 
0.0162931,-0.0244525485785407,0.0162931,0.03270853753476993,0.0162931,-0.06442367585286445,0.0162931,-0.022488818716587113,0.0162931,-0.017573242813418984,0.0162931,-0.01299450826955219,0.0162931,-0.004759565786505891,0.0162931,-0.0024644764583207045, , , , , , , , , , , , , , , , , , , , , , 
0.0167586,-0.029288052784713643,0.0167586,0.004601595859952816,0.0167586,-0.0213495804837531,0.0167586,-0.0023335475393920333,0.0167586,0.009594233524846145,0.0167586,-0.0043518696815705695,0.0167586,-0.0013585489661457509,0.0167586,0.02876883109425448, , , , , , , , , , , , , , , , , , , , , , 
0.0172241,0.10196295310581445,0.0172241,0.32950146779853345,0.0172241,-0.020655730859348263,0.0172241,0.023846248487766956,0.0172241,-0.03482128208211522,0.0172241,-0.03226530352125827,0.0172241,0.07584792725398354,0.0172241,-0.0575058443730695, , , , , , , , , , , , , , , , , , , , , , 
0.0176897,-0.028525292273809705,0.0176897,0.017179176902174416,0.0176897,-0.030121017301126374,0.0176897,-0.01287538752651967,0.0176897,0.19507330399816938,0.0176897,-0.01610008828913426,0.0176897,-0.003687524218636575,0.0176897,-0.0017378224359659994, , , , , , , , , , , , , , , , , , , , , , 
0.0181552,0.029958522456999495,0.0181552,0.040935344203671675,0.0181552,-0.02238550011486552,0.0181552,-0.05050812637005483,0.0181552,-0.0006252577845030198,0.0181552,-0.07952542828782183,0.0181552,-0.018477504592584387,0.0181552,0.07417015196100829, , , , , , , , , , , , , , , , , , , , , , 
0.0186207,-0.4177178843415253,0.0186207,0.0092905117332916,0.0186207,-0.01643857027205583,0.0186207,0.010498656759499455,0.0186207,0.004506323974453945,0.0186207,0.004569844455998011,0.0186207,0.010585638093170485,0.0186207,-0.1630765648144995, , , , , , , , , , , , , , , , , , , , , , 
0.0190862,-0.01847438961176396,0.0190862,0.027230819415093466,0.0190862,-0.06317842942836374,0.0190862,-0.013929807246873423,0.0190862,-0.02384958535741015,0.0190862,-0.018139637333065357,0.0190862,-0.01834840869291911,0.0190862,0.0005880331854233072, , , , , , , , , , , , , , , , , , , , , , 
0.0195517,-0.02886979518226784,0.0195517,0.021388153786656948,0.0195517,-0.07125054778008645,0.0195517,-0.013503719815141008,0.0195517,-0.011109320804112153,0.0195517,-0.011895427952074511,0.0195517,-0.005508164850824474,0.0195517,-8.827240903830033e-05, , , , , , , , , , , , , , , , , , , , , , 
0.0200172,-0.0779701685598657,0.0200172,0.018868742162442262,0.0200172,-0.12553149200888572,0.0200172,-0.005808422363283567,0.0200172,-0.011849229117503607,0.0200172,-0.024792115528056637,0.0200172,-0.008376189875805618,0.0200172,-0.000683376007523346, , , , , , , , , , , , , , , , , , , , , , 
0.0204828,-0.027163534167308673,0.0204828,0.018959846016834883,0.0204828,-0.026865524779865695,0.0204828,0.002475320867466522,0.0204828,-0.01963516699360544,0.0204828,-0.03566760283512129,0.0204828,0.04293539566033003,0.0204828,0.0031982991122727596, , , , , , , , , , , , , , , , , , , , , , 
0.0209483,0.046569496734755064,0.0209483,0.013364324327108358,0.0209483,-0.00667999512292803,0.0209483,-0.03610762845601535,0.0209483,-0.011185479894316971,0.0209483,-0.08267531409808661,0.0209483,-0.012167802466137339,0.0209483,-0.1740817107074554, , , , , , , , , , , , , , , , , , , , , , 
0.0214138,-0.022737248935658604,0.0214138,0.01833300140747311,0.0214138,-0.024287762898519447,0.0214138,0.022055938579812556,0.0214138,-0.010953603542754695,0.0214138,-0.016404279106784117,0.0214138,-0.005589410128905564,0.0214138,-0.0020198176563894837, , , , , , , , , , , , , , , , , , , , , , 
0.0218793,-0.021353309646253482,0.0218793,0.021363334182515528,0.0218793,-0.03206646763235951,0.0218793,-0.0028429448605773694,0.0218793,-0.03547644882363528,0.0218793,-0.03345723821441957,0.0218793,-0.01875824455612418,0.0218793,-0.0005177467404444843, , , , , , , , , , , , , , , , , , , , , , 
0.0223448,-0.02779245939705995,0.0223448,0.01979213021323443,0.0223448,-0.02677247955651653,0.0223448,-0.011283469086237449,0.0223448,-0.052450610911413134,0.0223448,-0.01050000631230625,0.0223448,-0.012891645040681762,0.0223448,-0.002624746180991443, , , , , , , , , , , , , , , , , , , , , , 
0.0228103,-0.025803229840980168,0.0228103,0.018223460498711447,0.0228103,-0.02838865563774076,0.0228103,-0.014851370279551364,0.0228103,-0.0015848154178422723,0.0228103,-0.020140037104917977,0.0228103,-0.014938663003070035,0.0228103,-0.033661972253863935, , , , , , , , , , , , , , , , , , , , , , 
0.0232759,-0.3516516690580213,0.0232759,-0.016719359503414997,0.0232759,-0.029392619726033343,0.0232759,0.06308159157048521,0.0232759,0.03824888222901744,0.0232759,0.0026875284023898174,0.0232759,0.0790253221288028,0.0232759,-0.14961285067249103, , , , , , , , , , , , , , , , , , , , , , 
0.0237414,-0.03535193926759194,0.0237414,0.016652423350597197,0.0237414,0.44055267458702513,0.0237414,0.01283157685459007,0.0237414,-0.023738459951091147,0.0237414,-0.07197004692820647,0.0237414,-0.020841745602893987,0.0237414,-0.005070290061941362, , , , , , , , , , , , , , , , , , , , , , 
0.0242069,-0.02607763149847342,0.0242069,0.018799200258995626,0.0242069,0.2826057533768843,0.0242069,-0.00485900349685083,0.0242069,-0.01295604466481017,0.0242069,-0.045818400883100435,0.0242069,-0.015257651462773454,0.0242069,-0.0015556680283433967, , , , , , , , , , , , , , , , , , , , , , 
0.0246724,-0.02531821980135999,0.0246724,0.006160179478640439,0.0246724,-0.030508563207052166,0.0246724,0.05696475858439262,0.0246724,0.08275265226225804,0.0246724,-0.033338998592265426,0.0246724,0.018221765727210924,0.0246724,-0.013034550917375001, , , , , , , , , , , , , , , , , , , , , , 
0.0251379,-0.024869599235618142,0.0251379,0.012495474910411078,0.0251379,-0.029533060278951924,0.0251379,-0.037490970300560075,0.0251379,-0.017275494421676366,0.0251379,0.029867009826889772,0.0251379,-0.048544864036575305,0.0251379,-0.004234478772304589, , , , , , , , , , , , , , , , , , , , , , 
0.0256034,-0.13599135370130158,0.0256034,0.017821871762262423,0.0256034,-0.03159292752625412,0.0256034,0.009362705685881248,0.0256034,0.009200128513759584,0.0256034,0.04998370666039982,0.0256034,-0.0031368230332121396,0.0256034,0.05634722969784785, , , , , , , , , , , , , , , , , , , , , , 
0.026069,-0.030194071528293835,0.026069,0.021835120330927944,0.026069,-0.02681196884657554,0.026069,-0.010583763793829302,0.026069,-0.0575811190621085,0.026069,-0.018592670216408144,0.026069,-0.0030531085044820496,0.026069,-0.0044252128052692475, , , , , , , , , , , , , , , , , , , , , , 
0.0265345,-0.0181584122907219,0.0265345,0.021091430796631724,0.0265345,-0.037429810227683206,0.0265345,-0.02049474571015665,0.0265345,-0.010499986670007209,0.0265345,-0.0445535946902644,0.0265345,-0.003019758764088354,0.0265345,0.0004335597163325734, , , , , , , , , , , , , , , , , , , , , , 
0.027,-0.028789553644227146,0.027,0.026817658637527508,0.027,-0.026268740113839468,0.027,-0.012569952869519122,0.027,-0.0024673384479776163,0.027,-0.017025012668818472,0.027,-0.009278279366971275,0.027,0.004403518024853967, , , , , , , , , , , , , , , , , , , , , , 
0.0274655,0.12052382914853228,0.0274655,0.025779028233529757,0.0274655,-0.06113280241995706,0.0274655,-0.47255482911287056,0.0274655,-0.16864543197321794,0.0274655,0.02449334174189726,0.0274655,-0.018710257312185723,0.0274655,-0.011744998851177331, , , , , , , , , , , , , , , , , , , , , , 
0.027931,-0.02341941216417773,0.027931,0.0141623337050351,0.027931,-0.03884198060411424,0.027931,-0.008335529786327045,0.027931,0.054490626311635634,0.027931,-0.0013620808124228255,0.027931,-0.022380418503764127,0.027931,-0.03320209767953537, , , , , , , , , , , , , , , , , , , , , , 
0.0283966,-0.02700314347795021,0.0283966,0.017007153837139296,0.0283966,-0.02773046798799584,0.0283966,-0.028855645383894925,0.0283966,-0.013656614866563086,0.0283966,-0.015000068608045505,0.0283966,-0.018625371666966366,0.0283966,-0.006210447241012439, , , , , , , , , , , , , , , , , , , , , , 
0.0288621,-0.02716651042867925,0.0288621,0.016229967538590014,0.0288621,-0.01977132292614317,0.0288621,-0.01866347634082695,0.0288621,0.017876781938243224,0.0288621,-0.01728196817127944,0.0288621,-0.011767912034268453,0.0288621,0.020143937752875058, , , , , , , , , , , , , , , , , , , , , , 
0.0293276,-0.02232820934358315,0.0293276,0.024030564036657386,0.0293276,-0.011045576074757956,0.0293276,-0.015654598238229928,0.0293276,-0.01197433702546873,0.0293276,0.00022252398779451217,0.0293276,0.016265736621028246,0.0293276,0.0017098904982514982, , , , , , , , , , , , , , , , , , , , , , 
0.0297931,-0.03140853164920425,0.0297931,0.015569807754193577,0.0297931,-0.030354653508987715,0.0297931,-0.01902079722724508,0.0297931,-0.012881800955618193,0.0297931,-0.018853168250798604,0.0297931,-0.008980192116639345,0.0297931,-0.0029692820520882558, , , , , , , , , , , , , , , , , , , , , , 
0.0302586,-0.026338166453603408,0.0302586,0.01802528368738179,0.0302586,-0.032210063706418976,0.0302586,-0.015711579032789795,0.0302586,-0.08139333412116302,0.0302586,-0.019760260749011504,0.0302586,0.0015020944027038085,0.0302586,-0.00018188115962815732, , , , , , , , , , , , , , , , , , , , , , 
0.0307241,-0.025319346570405656,0.0307241,0.01946472608388108,0.0307241,-0.026018884226303586,0.0307241,0.006351446008357247,0.0307241,0.0004005236933636613,0.0307241,-0.017536778924984293,0.0307241,-0.05953430810390331,0.0307241,-0.000886147678585839, , , , , , , , , , , , , , , , , , , , , , 
0.0311897,-0.02356014492128753,0.0311897,0.05230724753568411,0.0311897,-0.02398035757447053,0.0311897,-0.0018402869358268461,0.0311897,-0.012702560205749955,0.0311897,-0.025473681803601142,0.0311897,-0.012659502436080368,0.0311897,0.0007703404118980435, , , , , , , , , , , , , , , , , , , , , , 
0.0316552,-0.0408218135338805,0.0316552,0.020974694174560497,0.0316552,-0.025794256595536996,0.0316552,-0.010186660349360185,0.0316552,-0.016644542106062164,0.0316552,-0.005899566352971235,0.0316552,-0.011780239071384743,0.0316552,-0.0015056339023264828, , , , , , , , , , , , , , , , , , , , , , 
0.0321207,-0.07193971005632685,0.0321207,0.02698012344786102,0.0321207,-0.0043215440042705874,0.0321207,-0.015934364240190794,0.0321207,0.05042390575599057,0.0321207,0.05583237333565037,0.0321207,-0.17275631405020692,0.0321207,-0.12552556009944263, , , , , , , , , , , , , , , , , , , , , , 
0.0325862,0.03308327022135797,0.0325862,0.01944966448592089,0.0325862,-0.014092447315200098,0.0325862,-0.02848416537809925,0.0325862,-0.019755301310867935,0.0325862,-0.0008937808818020102,0.0325862,-0.0021987190413238684,0.0325862,-0.014933989785840582, , , , , , , , , , , , , , , , , , , , , , 
0.0330517,-0.06619641027042483,0.0330517,0.07784245724962757,0.0330517,0.005760554734989175,0.0330517,0.05258255815225732,0.0330517,-0.022084011150607655,0.0330517,0.06634543504519234,0.0330517,0.21603439023879148,0.0330517,0.08273981924262432, , , , , , , , , , , , , , , , , , , , , , 
0.0335172,-0.025585334865138653,0.0335172,0.053535385090996576,0.0335172,-0.1244103471207554,0.0335172,-0.24092203260591394,0.0335172,0.02850122090813065,0.0335172,-0.02299614929128937,0.0335172,-0.03125531251716151,0.0335172,0.028841017298882155, , , , , , , , , , , , , , , , , , , , , , 
0.0339828,-0.029965226946493576,0.0339828,0.02437924659184331,0.0339828,-0.027908658974182928,0.0339828,-0.0076208726466299725,0.0339828,-0.06536311704174903,0.0339828,-0.023589965802459537,0.0339828,-0.01566600135867397,0.0339828,0.0030647870556940655, , , , , , , , , , , , , , , , , , , , , , 
0.0344483,-0.028873793215215073,0.0344483,0.019559597403653164,0.0344483,-0.024000915568043162,0.0344483,0.010915074368767267,0.0344483,-0.029808568972559568,0.0344483,-0.041408715941016604,0.0344483,0.12167811416764943,0.0344483,-0.0008498151035490873, , , , , , , , , , , , , , , , , , , , , , 
0.0349138,-0.03194966925713048,0.0349138,0.015244905345442053,0.0349138,-0.029074445102932566,0.0349138,-0.011831339702564147,0.0349138,-0.009368975201547966,0.0349138,-0.022644818805894817,0.0349138,-0.010310609905635908,0.0349138,0.003369170615675277, , , , , , , , , , , , , , , , , , , , , , 
0.0353793,-0.06388096769996762,0.0353793,0.02302222962398211,0.0353793,-0.03226902541871028,0.0353793,0.00278147130576272,0.0353793,-0.011650263325163793,0.0353793,-0.010848496207761911,0.0353793,-0.004383564776345985,0.0353793,-0.0009135219133452155, , , , , , , , , , , , , , , , , , , , , , 
0.0358448,-0.027981156135579492,0.0358448,0.04208893688430079,0.0358448,-0.025471831585621166,0.0358448,-0.01697345863344807,0.0358448,-0.016996611608504457,0.0358448,-0.017232480318681118,0.0358448,-0.010375471416498108,0.0358448,-0.012317126848746264, , , , , , , , , , , , , , , , , , , , , , 
0.0363103,-0.02203488680018929,0.0363103,0.0186387878693105,0.0363103,-0.02945186399438964,0.0363103,0.006758860864518571,0.0363103,-0.019601418101263538,0.0363103,-0.047273660141446516,0.0363103,0.11347926004172779,0.0363103,-0.0035359763625708923, , , , , , , , , , , , , , , , , , , , , , 
0.0367759,-0.02624786150246988,0.0367759,0.02230757097019994,0.0367759,-0.05059203484308887,0.0367759,-0.008012829741839334,0.0367759,-0.07133987870688345,0.0367759,-0.014506405702921873,0.0367759,-0.037227752324180234,0.0367759,-0.003982501264079055, , , , , , , , , , , , , , , , , , , , , , 
0.0372414,-0.013786305829723292,0.0372414,0.01880258218927263,0.0372414,-0.02886738315802918,0.0372414,-0.017228546870194275,0.0372414,-0.022200947489340303,0.0372414,-0.008916046419732773,0.0372414,-0.013901992061747304,0.0372414,0.0035140345213807104, , , , , , , , , , , , , , , , , , , , , , 
0.0377069,0.007258475960437142,0.0377069,0.04907822098482937,0.0377069,-0.028395126001812973,0.0377069,-0.05907736879704802,0.0377069,-0.01032643486618761,0.0377069,-0.040763476060251276,0.0377069,-0.03155418071195243,0.0377069,0.04706953295659077, , , , , , , , , , , , , , , , , , , , , , 
0.0381724,-0.025536263577455216,0.0381724,0.025226906734367883,0.0381724,-0.016799337701892552,0.0381724,0.010049949650972102,0.0381724,0.0100793881922413,0.0381724,0.012180846630578198,0.0381724,0.01137156409570629,0.0381724,-0.001354754981599449, , , , , , , , , , , , , , , , , , , , , , 
0.0386379,-0.02733835985601856,0.0386379,0.017613309464726917,0.0386379,-0.029016853984160897,0.0386379,-0.011097980011584192,0.0386379,-0.06617421609987398,0.0386379,-0.008772515173136305,0.0386379,-0.005643351790573679,0.0386379,-0.003764521739515913, , , , , , , , , , , , , , , , , , , , , , 
0.0391034,-0.02270314099322618,0.0391034,0.018794440850228408,0.0391034,-0.021799708012215598,0.0391034,-0.03414437149354235,0.0391034,-0.013576391198901392,0.0391034,-0.01889885890321301,0.0391034,-0.009305771213165556,0.0391034,-0.0008873328461642938, , , , , , , , , , , , , , , , , , , , , , 
0.039569,-0.026233873426712493,0.039569,0.0293696533718384,0.039569,-0.06901234800582443,0.039569,-0.018546844937262302,0.039569,-0.016272787805279777,0.039569,-0.02021582856927283,0.039569,-0.011362394683009721,0.039569,0.001211599413196405, , , , , , , , , , , , , , , , , , , , , , 
0.0400345,-0.029443713086345708,0.0400345,0.022502820302903376,0.0400345,-0.061234590204342444,0.0400345,-0.006863698838120438,0.0400345,-0.012358947093329024,0.0400345,0.0002544833782856357,0.0400345,-0.007043433787610668,0.0400345,0.0006351890038546358, , , , , , , , , , , , , , , , , , , , , , 
0.0405,-0.029498894484860406,0.0405,0.011209230234391616,0.0405,-0.02962827343527712,0.0405,-0.01686608680013818,0.0405,-0.026177904189571978,0.0405,-0.020283398972472184,0.0405,-0.016005734091925,0.0405,0.0009168255044853016, , , , , , , , , , , , , , , , , , , , , , 
