Application:, Trigno Discover (2.0.1.3),,,,,,,,,,,,,,
Date/Time:, 01-10-2025 10:15:06,,,,,,,,,,,,,,
Collection Length (seconds):,2.997,,,,,,,,,,,,,,
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873),  Gastrocnemius right (85873)
0.0060517,-0.0307164,0.0060517,0.020736891,0.0060517,-0.0209812,0.0060517,0.156272,0.0060517,-0.010751574,0.0060517,-0.016740135,0.0060517,-0.018858468,0.0060517,-0.0008392
0.0065172,-0.0287022,0.0065172,0.0206119,0.0065172,-0.0229953,0.0065172,0.0901742,0.0065172,-0.0101716,0.0065172,-0.017859397,0.0065172,-0.017450601,0.0065172,-0.0018463
0.0069828,-0.0280308,0.0069828,0.019253847,0.0069828,-0.0240024,0.0069828,0.005919407,0.0069828,-0.01104247,0.0069828,-0.016228492,0.0069828,-0.016440124,0.0069828,-0.0045319
0.0074483,-0.0263523,0.0074483,0.018661584,0.0074483,-0.0221561,0.0074483,-0.030595254,0.0074483,-0.013716946,0.0074483,-0.014857836,0.0074483,-0.012661916,0.0074483,-0.0068818
0.0079138,-0.0246738,0.0079138,0.019067708,0.0079138,-0.0226596,0.0079138,-0.028970596,0.0079138,-0.015341604,0.0079138,-0.013774731,0.0079138,-0.009141825,0.0079138,-0.0092317
0.0083793,-0.0229953,0.0083793,0.0199079,0.0083793,-0.030045,0.0083793,-0.024682321,0.0083793,-0.01561,0.0083793,-0.012049693,0.0083793,-0.006550407,0.0083793,-0.0109102
0.0088448,-0.0196384,0.0088448,0.020011035,0.0088448,-0.0381018,0.0088448,-0.037179191,0.0088448,-0.015930099,0.0088448,-0.010542124,0.0088448,-0.003999217,0.0088448,-0.0119173
0.0093103,-0.0179599,0.0093103,0.022129363,0.0093103,-0.0411231,0.0093103,-0.051811839,0.0093103,-0.016986428,0.0093103,-0.010480633,0.0093103,-0.002692178,0.0093103,-0.012253
0.0097759,-0.0182956,0.0097759,0.023126891,0.0097759,-0.040116,0.0097759,-0.053692858,0.0097759,-0.018541211,0.0097759,-0.012299684,0.0097759,-0.00145873,0.0097759,-0.0109102
0.0102414,-0.0196384,0.0102414,0.02191337,0.0102414,-0.0379339,0.0102414,-0.047537288,0.0102414,-0.021230958,0.0102414,-0.013788577,0.0102414,0.00024273,0.0102414,-0.0082246
0.0107069,-0.0199741,0.0107069,0.021000455,0.0107069,-0.0391089,0.0107069,-0.043956323,0.0107069,-0.024193686,0.0107069,-0.014025489,0.0107069,0.00109788,0.0107069,-0.0072175
0.0111724,-0.0196384,0.0111724,0.021137208,0.0111724,-0.0438087,0.0111724,-0.01521958,0.0111724,-0.025142363,0.0111724,-0.01250293,0.0111724,0.001276464,0.0111724,-0.0065461
0.0116379,-0.018967,0.0116379,0.02018853,0.0116379,-0.0451514,0.0116379,0.026413158,0.0116379,-0.022755806,0.0116379,-0.012434591,0.0116379,0.000946688,0.0116379,-0.0052033
0.0121034,-0.0176242,0.0121034,0.020622358,0.0121034,-0.0384375,0.0121034,0.023168582,0.0121034,-0.019707323,0.0121034,-0.011193685,0.0121034,0.004069189,0.0121034,-0.003357
0.012569,-0.0176242,0.012569,0.021610129,0.012569,-0.0327306,0.012569,-0.018253129,0.012569,-0.012453639,0.012569,-0.009297278,0.012569,0.011450444,0.012569,-0.0030213
0.0130345,-0.0176242,0.0130345,0.022530195,0.0130345,-0.0404517,0.0130345,-0.04103208,0.0130345,-0.010953337,0.0130345,-0.009258013,0.0130345,0.01514489,0.0130345,-0.0041962
0.0135,-0.0166171,0.0135,0.022308791,0.0135,-0.0592508,0.0135,-0.022417375,0.0135,-0.0125887,0.0135,-0.01076572,0.0135,0.013581895,0.0135,-0.0045319
0.0139655,-0.01561,0.0139655,0.022507576,0.0139655,-0.0730144,0.0139655,0.017934053,0.0139655,-0.011507003,0.0139655,-0.01418399,0.0139655,0.00951289,0.0139655,-0.0028534
0.014431,-0.0159457,0.014431,0.022636688,0.014431,-0.0780499,0.014431,0.034206932,0.014431,-0.008149092,0.014431,-0.016250398,0.014431,0.00357197,0.014431,-0.0018463
0.0148966,-0.017792,0.0148966,0.021424902,0.0148966,-0.0874495,0.0148966,0.025090837,0.0148966,-0.003381754,0.0148966,-0.017894432,0.0148966,-0.002869269,0.0148966,-0.0018463
0.0153621,-0.0209812,0.0153621,0.019447207,0.0153621,-0.0921492,0.0153621,0.001575823,0.0153621,0.000126142,0.0153621,-0.020244307,0.0153621,-0.008364364,0.0153621,-0.002182
0.0158276,-0.0236667,0.0158276,0.018181151,0.0158276,-0.0632792,0.0158276,-1.29E-02,0.0158276,7.46E-05,0.0158276,-0.021556357,0.0158276,-0.011857109,0.0158276,-0.0018463
0.0162931,-0.026688,0.0162931,0.018981089,0.0162931,-0.0124208,0.0162931,-0.008060556,0.0162931,-0.000339547,0.0162931,-0.01794703,0.0162931,-0.011830203,0.0162931,-0.0005035
0.0167586,-0.0280308,0.0167586,0.018340067,0.0167586,0.0310521,0.0167586,0.002428767,0.0167586,0.000334449,0.0167586,-0.01717534,0.0167586,-0.011921701,0.0167586,0.0001678
0.0172241,-0.0276951,0.0172241,0.017366194,0.0172241,0.0404517,0.0172241,0.006235323,0.0172241,0.002156102,0.0172241,-0.010497781,0.0172241,-0.013053357,0.0172241,-0.0005035
0.0176897,-0.0271916,0.0176897,0.017243911,0.0176897,-0.012253,0.0176897,0.001694542,0.0176897,0.000672184,0.0176897,-0.010187658,0.0176897,-0.012063295,0.0176897,-0.0015106
0.0181552,-0.0273594,0.0181552,0.016764853,0.0181552,-0.0793927,0.0181552,-0.010267035,0.0181552,0.000662706,0.0181552,-0.014244394,0.0181552,-0.010134502,0.0181552,-0.0041962
0.0186207,-0.0290379,0.0186207,0.015996909,0.0186207,-0.0679789,0.0186207,-0.028166726,0.0186207,0.001588373,0.0186207,-0.01913896,0.0186207,-0.010492667,0.0186207,-0.0048676
0.0190862,-0.0320592,0.0190862,0.013378272,0.0190862,-0.0243381,0.0190862,-0.049935784,0.0190862,0.0017557,0.0190862,-0.019978141,0.0190862,-0.011710498,0.0190862,-0.0052033
0.0195517,-0.0337377,0.0195517,0.011457744,0.0195517,-0.0182956,0.0195517,-0.055894361,0.0195517,0.001113022,0.0195517,-0.016183839,0.0195517,-0.011016122,0.0195517,-0.005539
0.0200172,-0.0342412,0.0200172,0.010382856,0.0200172,-0.0283665,0.0200172,-0.050826288,0.0200172,-0.000383456,0.0200172,-0.008768811,0.0200172,-0.009679444,0.0200172,-0.0048676
0.0204828,-0.0347448,0.0204828,0.010998365,0.0204828,-0.0030213,0.0204828,-0.043879334,0.0204828,-0.003003073,0.0204828,-0.002146969,0.0204828,-0.00974373,0.0204828,-0.0041962
0.0209483,-0.0365911,0.0209483,0.011696729,0.0209483,0.0632792,0.0209483,-0.038191684,0.0209483,-0.003152114,0.0209483,-0.004569239,0.0209483,-0.008311725,0.0209483,-0.0041962
0.0214138,-0.0381018,0.0214138,0.012825866,0.0214138,0.1045701,0.0214138,-0.035772286,0.0214138,-0.003677248,0.0214138,-0.008047238,0.0214138,-0.008280824,0.0214138,-0.0038605
0.0218793,-0.0384375,0.0218793,0.013336521,0.0218793,0.0649577,0.0218793,-0.032587764,0.0218793,-0.007533189,0.0218793,-0.005701847,0.0218793,-0.009979521,0.0218793,-0.0025177
0.0223448,-0.0370947,0.0223448,0.014019055,0.0223448,-0.0109102,0.0223448,-0.024697295,0.0223448,-0.013718378,0.0223448,0.004336289,0.0223448,-0.013309644,0.0223448,-0.002182
0.0228103,-0.0365911,0.0228103,0.016169548,0.0228103,-0.0381018,0.0228103,-0.027123188,0.0228103,-0.019725236,0.0228103,0.016809704,0.0228103,-0.014739624,0.0228103,-0.0035248
0.0232759,-0.0350805,0.0232759,0.018681652,0.0232759,-0.0184634,0.0232759,-0.03356145,0.0232759,-0.030414234,0.0232759,0.018652277,0.0232759,-0.016382105,0.0232759,-0.0028534
0.0237414,-0.0345769,0.0237414,0.019229658,0.0237414,-0.0198062,0.0237414,-0.026163457,0.0237414,-0.038086311,0.0237414,0.009747228,0.0237414,-0.017478116,0.0237414,-0.002182
0.0242069,-0.0350805,0.0242069,0.019133367,0.0242069,-0.0464942,0.0242069,-0.009892517,0.0242069,-0.044996511,0.0242069,-0.005888249,0.0242069,-0.01887175,0.0242069,-0.0025177
0.0246724,-0.0327306,0.0246724,0.019681293,0.0246724,-0.0595865,0.0246724,-0.006908938,0.0246724,-0.04379373,0.0246724,-0.026462154,0.0246724,-0.0193027,0.0246724,-0.0025177
0.0251379,-0.030045,0.0251379,0.019638803,0.0251379,-0.0565652,0.0251379,0.003665568,0.0251379,-0.03791674,0.0251379,-0.047660041,0.0251379,-0.020140936,0.0251379,-0.0018463
0.0256034,-0.027863,0.0256034,0.019048144,0.0256034,-0.0532082,0.0256034,0.024962589,0.0256034,-0.032013066,0.0256034,-0.077022608,0.0256034,-0.019599682,0.0256034,-0.0001678
0.026069,-0.0236667,0.026069,0.018278788,0.026069,-0.0407874,0.026069,0.01128759,0.026069,-0.026630831,0.026069,-0.108115794,0.026069,-0.018447066,0.026069,0.0023499
0.0265345,-0.0219883,0.0265345,0.018694858,0.0265345,-0.0075532,0.0265345,-0.017191975,0.0265345,-0.025711364,0.0265345,-0.132188987,0.0265345,-0.016332235,0.0265345,0.0025177
0.027,-0.0219883,0.027,0.017391191,0.027,0.0431373,0.027,-0.031674112,0.027,-0.030141091,0.027,-0.120264282,0.027,-0.015661345,0.027,0.0008392
0.0274655,-0.0216526,0.0274655,0.014853586,0.0274655,0.0871138,0.0274655,-0.032198103,0.0274655,-0.034605897,0.0274655,-0.073193883,0.0274655,-0.013955375,0.0274655,0.0001678
0.027931,-0.0203098,0.027931,0.013828344,0.027931,0.0797284,0.027931,-0.022643267,0.027931,-0.036835919,0.027931,-0.023460591,0.027931,-0.011560121,0.027931,0.0008392
0.0283966,-0.018967,0.0283966,0.015119296,0.0283966,0.0293736,0.0283966,-0.014039767,0.0283966,-0.032079447,0.0283966,0.023833387,0.0283966,-0.009681115,0.0283966,0.0011749
0.0288621,-0.0172885,0.0288621,0.017285088,0.0288621,-0.0112459,0.0288621,-0.012530713,0.0288621,-0.024246002,0.0288621,0.010150112,0.0288621,-0.009252167,0.0288621,0.0005035
0.0293276,-0.0140993,0.0293276,0.017792,0.0293276,-0.023331,0.0293276,-0.014836586,0.0293276,-0.018992503,0.0293276,-0.067435017,0.0293276,-0.007757227,0.0293276,-0.0008392
0.0297931,-0.0129244,0.0297931,0.018428019,0.0297931,-0.0216526,0.0297931,-0.016170453,0.0297931,-0.016631416,0.0297931,-0.102013649,0.0297931,-0.006846011,0.0297931,-0.0031891
0.0302586,-0.0129244,0.0302586,0.01803183,0.0302586,-0.0182956,0.0302586,-0.014888247,0.0302586,-0.01462211,0.0302586,-0.039521354,0.0302586,-0.007054431,0.0302586,-0.0062104
0.0307241,-0.0142672,0.0307241,0.017031741,0.0307241,-0.0193027,0.0307241,-0.013381834,0.0307241,-0.012509759,0.0307241,0.077179291,0.0307241,-0.008465149,0.0307241,-0.0075532
0.0311897,-0.0154421,0.0311897,0.015422535,0.0311897,-0.0317235,0.0311897,-0.01116744,0.0311897,-0.011990549,0.0311897,0.132629239,0.0311897,-0.008871568,0.0311897,-0.0062104
0.0316552,-0.0162814,0.0316552,0.015518003,0.0316552,-0.0399481,0.0316552,-0.011825303,0.0316552,-0.012843166,0.0316552,0.073583041,0.0316552,-0.007471966,0.0316552,-0.0046998
0.0321207,-0.0169528,0.0321207,0.01623006,0.0321207,-0.0404517,0.0321207,-0.011230339,0.0321207,-0.011795432,0.0321207,-0.011982984,0.0321207,-0.009404909,0.0321207,-0.0045319
0.0325862,-0.0176242,0.0325862,0.016857295,0.0325862,-0.0518654,0.0325862,-0.010779992,0.0325862,-0.009801859,0.0325862,-0.048491048,0.0325862,-0.014108026,0.0325862,-0.0065461
0.0330517,-0.0182956,0.0330517,0.018809868,0.0330517,-0.0726787,0.0330517,-0.009676906,0.0330517,-0.001715357,0.0330517,-0.033444874,0.0330517,-0.020687109,0.0330517,-0.008896
0.0335172,-0.0186313,0.0335172,0.020149212,0.0335172,-0.0757,0.0335172,-0.007699189,0.0335172,0.005648419,0.0335172,-0.000445349,0.0335172,-0.023724951,0.0335172,-0.0095674
0.0339828,-0.018967,0.0339828,0.0203098,0.0339828,-0.057908,0.0339828,-0.007663412,0.0339828,0.011383665,0.0339828,0.021790356,0.0339828,-0.026154365,0.0339828,-0.0072175
0.0344483,-0.0203098,0.0344483,0.020266248,0.0344483,-0.0313878,0.0344483,-0.009157309,0.0344483,0.013436127,0.0344483,0.023135025,0.0344483,-0.026475664,0.0344483,-0.0048676
0.0349138,-0.0216526,0.0349138,0.021251568,0.0349138,-0.0060426,0.0349138,-0.0102388,0.0349138,0.004715886,0.0349138,0.01356593,0.0349138,-0.029875684,0.0349138,-0.002182
0.0353793,-0.0223239,0.0353793,0.023098333,0.0353793,-0.0015106,0.0353793,-0.010844166,0.0353793,-0.008959687,0.0353793,0.002476819,0.0353793,-0.030965619,0.0353793,-0.0006714
0.0358448,-0.0229953,0.0358448,0.023937238,0.0358448,-0.0157778,0.0358448,-0.008420096,0.0358448,-0.020948075,0.0358448,-0.005690065,0.0358448,-0.032166821,0.0358448,-0.0015106
0.0363103,-0.0240024,0.0363103,0.023468514,0.0363103,-0.0276951,0.0363103,-0.009259882,0.0363103,-0.02426879,0.0363103,-0.009147307,0.0363103,-0.032849698,0.0363103,-0.0035248
0.0367759,-0.0243381,0.0367759,0.022463812,0.0367759,-0.0387732,0.0367759,-0.011299276,0.0367759,-0.020213163,0.0367759,-0.011540868,0.0367759,-0.028793779,0.0367759,-0.0045319
0.0372414,-0.0229953,0.0372414,0.021595114,0.0372414,-0.0552224,0.0372414,-0.012285849,0.0372414,-0.013767255,0.0372414,-0.017108283,0.0372414,-0.016678691,0.0372414,-0.0041962
0.0377069,-0.0226596,0.0377069,0.020927008,0.0377069,-0.0659648,0.0377069,-0.014291285,0.0377069,-0.007532921,0.0377069,-0.022689706,0.0377069,0.004783302,0.0377069,-0.0035248
0.0381724,-0.0243381,0.0381724,0.022006886,0.0381724,-0.0656291,0.0381724,-0.013372705,0.0381724,-0.003972048,0.0381724,-0.024598951,0.0381724,0.027317988,0.0381724,-0.0030213
0.0386379,-0.024506,0.0386379,0.022011886,0.0386379,-0.0619364,0.0386379,-0.011843815,0.0386379,-0.00557558,0.0386379,-0.025017436,0.0386379,0.038054536,0.0386379,-0.0028534
0.0391034,-0.0226596,0.0391034,0.021935587,0.0391034,-0.0438087,0.0391034,-0.009321407,0.0391034,-0.009955813,0.0391034,-0.025432176,0.0391034,0.037254691,0.0391034,-0.0028534
0.039569,-0.0218204,0.039569,0.021495323,0.039569,-0.0182956,0.039569,-0.008816172,0.039569,-0.015412809,0.039569,-0.02292957,0.039569,0.029357172,0.039569,-0.0025177
0.0400345,-0.023331,0.0400345,0.020759248,0.0400345,-0.0320592,0.0400345,-0.007192533,0.0400345,-0.018629862,0.0400345,-0.019112611,0.0400345,0.022240677,0.0400345,-0.0005035
0.0405,-0.0236667,0.0405,0.020068756,0.0405,-0.0565652,0.0405,-0.003698226,0.0405,-0.018434871,0.0405,-0.018025143,0.0405,0.020163412,0.0405,0.0003357
0.0409655,-0.0231632,0.0409655,0.018539339,0.0409655,-0.0501869,0.0409655,-0.003069464,0.0409655,-0.015240668,0.0409655,-0.022170641,0.0409655,0.017349807,0.0409655,-0.0015106
0.041431,-0.0226596,0.041431,0.018601755,0.041431,-0.026688,0.041431,-0.00469846,0.041431,-0.012253,0.041431,-0.026565762,0.041431,0.01225706,0.041431,-0.0035248
0.0418966,-0.0204776,0.0418966,0.019368814,0.0418966,-0.0070497,0.0418966,-0.00683082,0.0418966,-0.008539963,0.0418966,-0.02942458,0.0418966,0.004246906,0.0418966,-0.0018463
0.0423621,-0.018967,0.0423621,0.020412286,0.0423621,0.0125887,0.0423621,-0.007487886,0.0423621,-0.005734941,0.0423621,-0.030965015,0.0423621,-0.001790125,0.0423621,0.0008392
0.0428276,-0.0176242,0.0428276,0.021264509,0.0428276,0.008896,0.0428276,-0.009126925,0.0428276,-0.005539,0.0428276,-0.031209519,0.0428276,-0.00721792,0.0428276,0.0023499
0.0432931,-0.0169528,0.0432931,0.021268098,0.0432931,-0.0370947,0.0432931,-0.011297616,0.0432931,-0.007846011,0.0432931,-0.033163904,0.0432931,-0.012014904,0.0432931,0.0011749
0.0437586,-0.01561,0.0437586,0.019500623,0.0437586,-0.0716716,0.0437586,-0.012272401,0.0437586,-0.005943392,0.0437586,-0.035878808,0.0437586,-0.014353363,0.0437586,-0.0005035
0.0442241,-0.01561,0.0442241,0.019131769,0.0442241,-0.0656291,0.0442241,-0.012528062,0.0442241,-0.002340803,0.0442241,-0.036380853,0.0442241,-0.014873785,0.0442241,-0.0016785
0.0446897,-0.0169528,0.0446897,0.019521122,0.0446897,-0.0458228,0.0446897,-0.013309709,0.0446897,0.002710354,0.0446897,-0.034075327,0.0446897,-0.016484044,0.0446897,-0.0035248
0.0451552,-0.0193027,0.0451552,0.01944152,0.0451552,-0.0438087,0.0451552,-0.015017352,0.0451552,0.004855481,0.0451552,-0.032935047,0.0451552,-0.018164347,0.0451552,-0.0038605
0.0456207,-0.0216526,0.0456207,0.01663355,0.0456207,-0.056733,0.0456207,-0.014459677,0.0456207,0.003663106,0.0456207,-0.032242025,0.0456207,-0.019172621,0.0456207,-0.0028534
0.0460862,-0.0236667,0.0460862,0.014452735,0.0460862,-0.0565652,0.0460862,-0.011813519,0.0460862,0.002019663,0.0460862,-0.031954253,0.0460862,-0.018944388,0.0460862,-0.0028534
0.0465517,-0.0246738,0.0465517,0.014204859,0.0465517,-0.0424659,0.0465517,-0.010108786,0.0465517,0.001279076,0.0465517,-0.030047666,0.0465517,-0.019050213,0.0465517,-0.0028534
0.0470172,-0.0250095,0.0470172,0.01374032,0.0470172,-0.0297093,0.0470172,-0.011282791,0.0470172,-0.000633539,0.0470172,-0.024567055,0.0470172,-0.021260629,0.0470172,-0.0018463
0.0474828,-0.0263523,0.0474828,0.013717562,0.0474828,-0.0258488,0.0474828,-0.01362624,0.0474828,-0.004042288,0.0474828,-0.021866056,0.0474828,-0.023177943,0.0474828,-0.0011749
0.0479483,-0.0283665,0.0479483,0.014892885,0.0479483,-0.0276951,0.0479483,-0.013920071,0.0479483,-0.009037412,0.0479483,-0.022306759,0.0479483,-0.024940928,0.0479483,-0.002182
0.0484138,-0.0293736,0.0484138,0.015997585,0.0484138,-0.0330663,0.0484138,-0.0149386,0.0484138,-0.017623227,0.0484138,-0.024063622,0.0484138,-0.02734275,0.0484138,-0.0041962
0.0488793,-0.0305486,0.0488793,0.016156317,0.0488793,-0.0372625,0.0488793,-0.017455706,0.0488793,-0.025983723,0.0488793,-0.023184856,0.0488793,-0.030001589,0.0488793,-0.0038605
0.0493448,-0.0310521,0.0493448,0.015779386,0.0493448,-0.0364233,0.0493448,-0.018289455,0.0493448,-0.032222442,0.0493448,-0.021867392,0.0493448,-0.028059698,0.0493448,-0.0030213
0.0498103,-0.0318914,0.0498103,0.014162466,0.0498103,-0.0303807,0.0498103,-0.018505068,0.0498103,-0.036490057,0.0498103,-0.022190387,0.0498103,-0.012483966,0.0498103,-0.0028534
0.0502759,-0.0344091,0.0502759,0.012211538,0.0502759,-0.0236667,0.0502759,-0.015186647,0.0502759,-0.03968534,0.0502759,-0.021557632,0.0502759,0.008375743,0.0502759,-0.0023499
0.0507414,-0.0350805,0.0507414,0.010708132,0.0507414,-0.0216526,0.0507414,-0.006251705,0.0507414,-0.03464803,0.0507414,-0.018114185,0.0507414,0.024394633,0.0507414,-0.002182
0.0512069,-0.0323949,0.0512069,0.011005826,0.0512069,-0.0223239,0.0512069,-0.002663207,0.0512069,-0.031583187,0.0512069,-0.01302293,0.0512069,0.03212681,0.0512069,-0.0018463
0.0516724,-0.0307164,0.0516724,0.011969146,0.0516724,-0.0243381,0.0516724,-0.010293248,0.0516724,-0.020308499,0.0516724,-0.008871378,0.0516724,0.043496321,0.0516724,-0.002182
0.0521379,-0.0303807,0.0521379,0.01252239,0.0521379,-0.0283665,0.0521379,-0.016982271,0.0521379,-0.0149386,0.0521379,-0.009508458,0.0521379,0.050745757,0.0521379,-0.002182
0.0526034,-0.0298772,0.0526034,0.012870055,0.0526034,-0.0307164,0.0526034,-0.018904477,0.0526034,-0.0162814,0.0526034,-0.012916948,0.0526034,0.03593947,0.0526034,-0.0008392
0.053069,-0.0303807,0.053069,0.014274845,0.053069,-0.0283665,0.053069,-0.01803116,0.053069,-0.020496734,0.053069,-0.016017716,0.053069,0.008949637,0.053069,0.0003357
0.0535345,-0.0293736,0.0535345,0.016436655,0.0535345,-0.0263523,0.0535345,-0.016830811,0.0535345,-0.025882066,0.0535345,-0.019592489,0.0535345,-0.008044155,0.0535345,0.0005035
0.054,-0.0283665,0.054,0.018542231,0.054,-0.0283665,0.054,-0.015176384,0.054,-0.026333216,0.054,-0.021246916,0.054,-0.010149731,0.054,0.0016785
0.0544655,-0.0297093,0.0544655,0.019265806,0.0544655,-0.0317235,0.0544655,-0.012409798,0.0544655,-0.025717794,0.0544655,-0.020682394,0.0544655,-0.006114513,0.0544655,0.0018463
0.054931,-0.0307164,0.054931,0.0193027,0.054931,-0.0323949,0.054931,-0.006812098,0.054931,-0.028013751,0.054931,-0.018136275,0.054931,-0.00467131,0.054931,-0.0008392
0.0553966,-0.0297093,0.0553966,0.019175293,0.0553966,-0.0297093,0.0553966,-0.005923487,0.0553966,-0.033180962,0.0553966,-0.015660963,0.0553966,-0.007085651,0.0553966,-0.0031891
0.0558621,-0.0276951,0.0558621,0.018507852,0.0558621,-0.0263523,0.0558621,-0.009443952,0.0558621,-0.036196973,0.0558621,-0.015692299,0.0558621,-0.008978299,0.0558621,-0.0045319
0.0563276,-0.0276951,0.0563276,0.017866954,0.0563276,-0.0265202,0.0563276,-0.008147626,0.0563276,-0.034358429,0.0563276,-0.016184299,0.0563276,-0.009178994,0.0563276,-0.0057069
0.0567931,-0.0270237,0.0567931,0.0176242,0.0567931,-0.0283665,0.0567931,-0.003605909,0.0567931,-0.030351139,0.0567931,-0.017447139,0.0567931,-0.011024574,0.0567931,-0.0058747
0.0572586,-0.0256809,0.0572586,0.0180876,0.0572586,-0.0290379,0.0572586,-0.000382606,0.0572586,-0.023251686,0.0572586,-0.020222201,0.0572586,-0.011341675,0.0572586,-0.0072175
0.0577241,-0.0265202,0.0577241,0.017348635,0.0577241,-0.0280308,0.0577241,-0.007252654,0.0577241,-0.017754418,0.0577241,-0.022263769,0.0577241,-0.009216666,0.0577241,-0.0077211
0.0581897,-0.0280308,0.0581897,0.015907789,0.0581897,-0.027863,0.0581897,-0.016433042,0.0581897,-0.012778253,0.0581897,-0.021969339,0.0581897,-0.007704842,0.0581897,-0.0062104
0.0586552,-0.0288701,0.0586552,0.014770478,0.0586552,-0.0276951,0.0586552,-0.016113822,0.0586552,-0.008203969,0.0586552,-0.021358794,0.0586552,-0.00883293,0.0586552,-0.0062104
0.0591207,-0.0283665,0.0591207,0.014842277,0.0591207,-0.0271916,0.0591207,-0.011342223,0.0591207,-0.0062104,0.0591207,-0.021466418,0.0591207,-0.010185605,0.0591207,-0.0058747
0.0595862,-0.0276951,0.0595862,0.0146029,0.0595862,-0.0265202,0.0595862,-0.013932104,0.0595862,-0.005896329,0.0595862,-0.022491461,0.0595862,-0.009462311,0.0595862,-0.0058747
0.0600517,-0.0276951,0.0600517,0.015650505,0.0600517,-0.0243381,0.0600517,-0.022715837,0.0600517,-0.0048676,0.0600517,-0.0243381,0.0600517,-0.007781412,0.0600517,-0.0052033
